Chrom,Start,Stop,Gene
Chr20,524994,525294,ID=Glyma.20G005500.Wm82.a2.v1;Name=Glyma.20G005500
Chr20,532311,536994,ID=Glyma.20G005600.Wm82.a2.v1;Name=Glyma.20G005600;ancestorIdentifier=Glyma20g00820.v1.1
Chr20,542453,551351,ID=Glyma.20G005700.Wm82.a2.v1;Name=Glyma.20G005700;ancestorIdentifier=Glyma20g00830.v1.1
Chr20,564408,569908,ID=Glyma.20G005800.Wm82.a2.v1;Name=Glyma.20G005800;ancestorIdentifier=Glyma20g00840.v1.1
Chr20,573930,581981,ID=Glyma.20G005900.Wm82.a2.v1;Name=Glyma.20G005900;ancestorIdentifier=Glyma20g00850.v1.1
Chr20,592947,597814,ID=Glyma.20G006000.Wm82.a2.v1;Name=Glyma.20G006000;ancestorIdentifier=Glyma20g00861.v1.1
Chr20,598179,601990,ID=Glyma.20G006100.Wm82.a2.v1;Name=Glyma.20G006100;ancestorIdentifier=Glyma20g00871.v1.1
Chr20,606231,609201,ID=Glyma.20G006200.Wm82.a2.v1;Name=Glyma.20G006200;ancestorIdentifier=Glyma20g00880.v1.1
Chr20,610711,612757,ID=Glyma.20G006300.Wm82.a2.v1;Name=Glyma.20G006300
Chr20,615450,621573,ID=Glyma.20G006400.Wm82.a2.v1;Name=Glyma.20G006400;ancestorIdentifier=Glyma20g00900.v1.1
Chr20,630842,637357,ID=Glyma.20G006500.Wm82.a2.v1;Name=Glyma.20G006500;ancestorIdentifier=Glyma20g00910.v1.1
Chr20,649471,653167,ID=Glyma.20G006600.Wm82.a2.v1;Name=Glyma.20G006600;ancestorIdentifier=Glyma20g00930.v1.1
Chr20,653616,656235,ID=Glyma.20G006700.Wm82.a2.v1;Name=Glyma.20G006700;ancestorIdentifier=Glyma20g00940.v1.1
Chr20,657349,658818,ID=Glyma.20G006800.Wm82.a2.v1;Name=Glyma.20G006800;ancestorIdentifier=Glyma20g00950.v1.1
Chr20,665283,667057,ID=Glyma.20G006900.Wm82.a2.v1;Name=Glyma.20G006900;ancestorIdentifier=Glyma20g00960.v1.1
Chr20,669441,671704,ID=Glyma.20G007000.Wm82.a2.v1;Name=Glyma.20G007000;ancestorIdentifier=Glyma20g00970.v1.1
Chr20,673959,676919,ID=Glyma.20G007100.Wm82.a2.v1;Name=Glyma.20G007100;ancestorIdentifier=Glyma20g00980.v1.1
Chr20,677320,679167,ID=Glyma.20G007200.Wm82.a2.v1;Name=Glyma.20G007200;ancestorIdentifier=Glyma20g00990.v1.1
Chr20,680583,683393,ID=Glyma.20G007300.Wm82.a2.v1;Name=Glyma.20G007300
Chr20,685143,690637,ID=Glyma.20G007400.Wm82.a2.v1;Name=Glyma.20G007400;ancestorIdentifier=Glyma20g01010.v1.1
Chr20,693581,694722,ID=Glyma.20G007500.Wm82.a2.v1;Name=Glyma.20G007500;ancestorIdentifier=Glyma20g01016.v1.1
Chr20,698267,700855,ID=Glyma.20G007600.Wm82.a2.v1;Name=Glyma.20G007600;ancestorIdentifier=Glyma20g01023.v1.1
Chr20,704850,710565,ID=Glyma.20G007700.Wm82.a2.v1;Name=Glyma.20G007700;ancestorIdentifier=Glyma20g01030.v1.1
Chr20,717053,721984,ID=Glyma.20G007800.Wm82.a2.v1;Name=Glyma.20G007800;ancestorIdentifier=Glyma20g01040.v1.1
Chr20,734922,741835,ID=Glyma.20G007900.Wm82.a2.v1;Name=Glyma.20G007900;ancestorIdentifier=Glyma20g01060.v1.1
Chr20,745297,748430,ID=Glyma.20G008000.Wm82.a2.v1;Name=Glyma.20G008000;ancestorIdentifier=Glyma20g01070.v1.1
Chr20,752834,753226,ID=Glyma.20G008100.Wm82.a2.v1;Name=Glyma.20G008100;ancestorIdentifier=Glyma20g01080.v1.1
Chr20,756183,759106,ID=Glyma.20G008200.Wm82.a2.v1;Name=Glyma.20G008200;ancestorIdentifier=Glyma20g01091.v1.1
Chr20,760360,761339,ID=Glyma.20G008300.Wm82.a2.v1;Name=Glyma.20G008300;ancestorIdentifier=Glyma20g01100.v1.1
Chr20,763017,763515,ID=Glyma.20G008400.Wm82.a2.v1;Name=Glyma.20G008400;ancestorIdentifier=Glyma20g01106.v1.1
Chr20,765441,767039,ID=Glyma.20G008500.Wm82.a2.v1;Name=Glyma.20G008500;ancestorIdentifier=Glyma20g01113.v1.1
Chr20,769425,770444,ID=Glyma.20G008600.Wm82.a2.v1;Name=Glyma.20G008600;ancestorIdentifier=Glyma20g01120.v1.1
Chr20,772084,777840,ID=Glyma.20G008700.Wm82.a2.v1;Name=Glyma.20G008700;ancestorIdentifier=Glyma20g01130.v1.1
Chr20,779158,791968,ID=Glyma.20G008800.Wm82.a2.v1;Name=Glyma.20G008800;ancestorIdentifier=Glyma20g01140.v1.1
Chr20,793188,796149,ID=Glyma.20G008900.Wm82.a2.v1;Name=Glyma.20G008900
Chr20,801753,803720,ID=Glyma.20G009000.Wm82.a2.v1;Name=Glyma.20G009000;ancestorIdentifier=Glyma20g01170.v1.1
Chr20,810707,816878,ID=Glyma.20G009100.Wm82.a2.v1;Name=Glyma.20G009100;ancestorIdentifier=Glyma20g01180.v1.1
Chr20,817321,822912,ID=Glyma.20G009200.Wm82.a2.v1;Name=Glyma.20G009200;ancestorIdentifier=Glyma20g01190.v1.1
Chr20,824176,827023,ID=Glyma.20G009300.Wm82.a2.v1;Name=Glyma.20G009300;ancestorIdentifier=Glyma20g01200.v1.1
Chr20,830074,835289,ID=Glyma.20G009400.Wm82.a2.v1;Name=Glyma.20G009400;ancestorIdentifier=Glyma20g01220.v1.1
Chr20,836448,840146,ID=Glyma.20G009500.Wm82.a2.v1;Name=Glyma.20G009500;ancestorIdentifier=Glyma20g01230.v1.1
Chr20,843174,847591,ID=Glyma.20G009600.Wm82.a2.v1;Name=Glyma.20G009600;ancestorIdentifier=Glyma20g01240.v1.1
Chr20,847971,851447,ID=Glyma.20G009700.Wm82.a2.v1;Name=Glyma.20G009700;ancestorIdentifier=Glyma20g01250.v1.1
Chr20,853621,856124,ID=Glyma.20G009800.Wm82.a2.v1;Name=Glyma.20G009800;ancestorIdentifier=Glyma20g01260.v1.1
Chr20,862084,864118,ID=Glyma.20G009900.Wm82.a2.v1;Name=Glyma.20G009900;ancestorIdentifier=Glyma20g01280.v1.1
Chr20,867234,868634,ID=Glyma.20G010000.Wm82.a2.v1;Name=Glyma.20G010000;ancestorIdentifier=Glyma20g01290.v1.1
Chr20,872822,877464,ID=Glyma.20G010100.Wm82.a2.v1;Name=Glyma.20G010100;ancestorIdentifier=Glyma20g01301.v1.1
Chr20,884079,885412,ID=Glyma.20G010200.Wm82.a2.v1;Name=Glyma.20G010200;ancestorIdentifier=Glyma20g01330.v1.1
Chr20,884113,884292,ID=Glyma.20G010300.Wm82.a2.v1;Name=Glyma.20G010300;ancestorIdentifier=Glyma20g01320.v1.1
Chr20,892561,893715,ID=Glyma.20G010400.Wm82.a2.v1;Name=Glyma.20G010400;ancestorIdentifier=Glyma20g01340.v1.1
Chr20,894695,895383,ID=Glyma.20G010500.Wm82.a2.v1;Name=Glyma.20G010500
Chr20,896859,900923,ID=Glyma.20G010600.Wm82.a2.v1;Name=Glyma.20G010600;ancestorIdentifier=Glyma20g01350.v1.1
Chr20,903313,912538,ID=Glyma.20G010700.Wm82.a2.v1;Name=Glyma.20G010700
Chr20,903484,914877,ID=Glyma.20G010800.Wm82.a2.v1;Name=Glyma.20G010800;ancestorIdentifier=Glyma20g01360.v1.1
Chr20,919194,923000,ID=Glyma.20G010900.Wm82.a2.v1;Name=Glyma.20G010900;ancestorIdentifier=Glyma20g01370.v1.1
Chr20,925425,930493,ID=Glyma.20G011000.Wm82.a2.v1;Name=Glyma.20G011000;ancestorIdentifier=Glyma20g01381.v1.1
Chr20,932526,933937,ID=Glyma.20G011100.Wm82.a2.v1;Name=Glyma.20G011100;ancestorIdentifier=Glyma20g01400.v1.1
Chr20,937927,939737,ID=Glyma.20G011200.Wm82.a2.v1;Name=Glyma.20G011200;ancestorIdentifier=Glyma20g01410.v1.1
Chr20,942440,943347,ID=Glyma.20G011300.Wm82.a2.v1;Name=Glyma.20G011300;ancestorIdentifier=Glyma20g01416.v1.1
Chr20,953672,954573,ID=Glyma.20G011400.Wm82.a2.v1;Name=Glyma.20G011400;ancestorIdentifier=Glyma20g01423.v1.1
Chr20,958806,959948,ID=Glyma.20G011500.Wm82.a2.v1;Name=Glyma.20G011500;ancestorIdentifier=Glyma20g01430.v1.1
Chr20,969652,970427,ID=Glyma.20G011600.Wm82.a2.v1;Name=Glyma.20G011600;ancestorIdentifier=Glyma20g01440.v1.1
Chr20,974511,985182,ID=Glyma.20G011700.Wm82.a2.v1;Name=Glyma.20G011700;ancestorIdentifier=Glyma20g01450.v1.1
Chr20,987123,993731,ID=Glyma.20G011800.Wm82.a2.v1;Name=Glyma.20G011800;ancestorIdentifier=Glyma20g01460.v1.1
Chr20,999096,1002527,ID=Glyma.20G011900.Wm82.a2.v1;Name=Glyma.20G011900;ancestorIdentifier=Glyma20g01470.v1.1
Chr20,1004534,1009669,ID=Glyma.20G012000.Wm82.a2.v1;Name=Glyma.20G012000;ancestorIdentifier=Glyma20g01480.v1.1
Chr20,1010565,1017683,ID=Glyma.20G012100.Wm82.a2.v1;Name=Glyma.20G012100;ancestorIdentifier=Glyma20g01490.v1.1
Chr20,1019754,1025323,ID=Glyma.20G012200.Wm82.a2.v1;Name=Glyma.20G012200;ancestorIdentifier=Glyma20g01505.v1.1
Chr20,1031740,1035066,ID=Glyma.20G012300.Wm82.a2.v1;Name=Glyma.20G012300;ancestorIdentifier=Glyma20g01520.v1.1
Chr20,1050460,1053923,ID=Glyma.20G012400.Wm82.a2.v1;Name=Glyma.20G012400;ancestorIdentifier=Glyma20g01530.v1.1
Chr20,1055808,1057685,ID=Glyma.20G012500.Wm82.a2.v1;Name=Glyma.20G012500;ancestorIdentifier=Glyma20g01540.v1.1
Chr20,1061784,1065810,ID=Glyma.20G012600.Wm82.a2.v1;Name=Glyma.20G012600;ancestorIdentifier=Glyma20g01550.v1.1
Chr20,1070336,1071052,ID=Glyma.20G012700.Wm82.a2.v1;Name=Glyma.20G012700;ancestorIdentifier=Glyma20g01560.v1.1
Chr20,1081301,1081725,ID=Glyma.20G012800.Wm82.a2.v1;Name=Glyma.20G012800;ancestorIdentifier=Glyma20g01570.v1.1
Chr20,1082754,1084948,ID=Glyma.20G012900.Wm82.a2.v1;Name=Glyma.20G012900;ancestorIdentifier=Glyma20g01580.v1.1
Chr20,1119648,1121527,ID=Glyma.20G013000.Wm82.a2.v1;Name=Glyma.20G013000;ancestorIdentifier=Glyma20g01610.v1.1
Chr20,1134080,1135710,ID=Glyma.20G013100.Wm82.a2.v1;Name=Glyma.20G013100;ancestorIdentifier=Glyma20g01625.v1.1
Chr20,1155844,1159164,ID=Glyma.20G013200.Wm82.a2.v1;Name=Glyma.20G013200;ancestorIdentifier=Glyma20g01640.v1.1
Chr20,1169160,1171888,ID=Glyma.20G013300.Wm82.a2.v1;Name=Glyma.20G013300;ancestorIdentifier=Glyma20g01660.v1.1
Chr20,1177434,1179815,ID=Glyma.20G013400.Wm82.a2.v1;Name=Glyma.20G013400;ancestorIdentifier=Glyma20g01670.v1.1
Chr20,1183713,1191776,ID=Glyma.20G013500.Wm82.a2.v1;Name=Glyma.20G013500;ancestorIdentifier=Glyma20g01680.v1.1
Chr20,1214020,1216156,ID=Glyma.20G013600.Wm82.a2.v1;Name=Glyma.20G013600;ancestorIdentifier=Glyma20g01690.v1.1
Chr20,1223277,1224375,ID=Glyma.20G013700.Wm82.a2.v1;Name=Glyma.20G013700;ancestorIdentifier=Glyma20g01700.v1.1
Chr20,1234667,1236113,ID=Glyma.20G013800.Wm82.a2.v1;Name=Glyma.20G013800;ancestorIdentifier=Glyma20g01710.v1.1
Chr20,1239703,1242224,ID=Glyma.20G013900.Wm82.a2.v1;Name=Glyma.20G013900;ancestorIdentifier=Glyma20g01720.v1.1
Chr20,1243215,1244513,ID=Glyma.20G014000.Wm82.a2.v1;Name=Glyma.20G014000
Chr20,1245193,1248127,ID=Glyma.20G014100.Wm82.a2.v1;Name=Glyma.20G014100;ancestorIdentifier=Glyma20g01730.v1.1
Chr20,1250546,1255992,ID=Glyma.20G014200.Wm82.a2.v1;Name=Glyma.20G014200;ancestorIdentifier=Glyma20g01745.v1.1
Chr20,1287080,1292171,ID=Glyma.20G014300.Wm82.a2.v1;Name=Glyma.20G014300;ancestorIdentifier=Glyma20g01760.v1.1
Chr20,1322447,1326577,ID=Glyma.20G014400.Wm82.a2.v1;Name=Glyma.20G014400;ancestorIdentifier=Glyma20g01770.v1.1
Chr20,1349875,1352562,ID=Glyma.20G014500.Wm82.a2.v1;Name=Glyma.20G014500;ancestorIdentifier=Glyma20g01785.v1.1
Chr20,1355435,1357769,ID=Glyma.20G014600.Wm82.a2.v1;Name=Glyma.20G014600
Chr20,1367085,1368803,ID=Glyma.20G014700.Wm82.a2.v1;Name=Glyma.20G014700
Chr20,1373525,1374067,ID=Glyma.20G014800.Wm82.a2.v1;Name=Glyma.20G014800
Chr20,1375276,1376799,ID=Glyma.20G014900.Wm82.a2.v1;Name=Glyma.20G014900;ancestorIdentifier=Glyma20g01810.v1.1
Chr20,1377421,1377681,ID=Glyma.20G015000.Wm82.a2.v1;Name=Glyma.20G015000;ancestorIdentifier=Glyma20g01815.v1.1
Chr20,1379240,1380596,ID=Glyma.20G015100.Wm82.a2.v1;Name=Glyma.20G015100;ancestorIdentifier=Glyma20g01820.v1.1
Chr20,1385531,1387053,ID=Glyma.20G015200.Wm82.a2.v1;Name=Glyma.20G015200;ancestorIdentifier=Glyma20g01830.v1.1
Chr20,1391806,1392346,ID=Glyma.20G015300.Wm82.a2.v1;Name=Glyma.20G015300
Chr20,1393894,1395216,ID=Glyma.20G015400.Wm82.a2.v1;Name=Glyma.20G015400;ancestorIdentifier=Glyma20g01850.v1.1
Chr20,1396794,1397754,ID=Glyma.20G015500.Wm82.a2.v1;Name=Glyma.20G015500;ancestorIdentifier=Glyma20g01865.v1.1
Chr20,1406934,1408603,ID=Glyma.20G015600.Wm82.a2.v1;Name=Glyma.20G015600;ancestorIdentifier=Glyma20g01880.v1.1
Chr20,1411768,1413076,ID=Glyma.20G015700.Wm82.a2.v1;Name=Glyma.20G015700;ancestorIdentifier=Glyma20g01895.v1.1
Chr20,1414698,1416144,ID=Glyma.20G015800.Wm82.a2.v1;Name=Glyma.20G015800
Chr20,1444192,1445120,ID=Glyma.20G015900.Wm82.a2.v1;Name=Glyma.20G015900;ancestorIdentifier=Glyma20g01930.v1.1
Chr20,1456768,1458681,ID=Glyma.20G016000.Wm82.a2.v1;Name=Glyma.20G016000;ancestorIdentifier=Glyma20g01945.v1.1
Chr20,1472824,1474682,ID=Glyma.20G016100.Wm82.a2.v1;Name=Glyma.20G016100
Chr20,1478071,1480932,ID=Glyma.20G016200.Wm82.a2.v1;Name=Glyma.20G016200
Chr20,1481386,1483694,ID=Glyma.20G016300.Wm82.a2.v1;Name=Glyma.20G016300;ancestorIdentifier=Glyma20g01975.v1.1
Chr20,1484559,1486779,ID=Glyma.20G016400.Wm82.a2.v1;Name=Glyma.20G016400
Chr20,1491662,1493855,ID=Glyma.20G016500.Wm82.a2.v1;Name=Glyma.20G016500
Chr20,1519524,1521035,ID=Glyma.20G016600.Wm82.a2.v1;Name=Glyma.20G016600;ancestorIdentifier=Glyma20g02020.v1.1
Chr20,1536827,1538887,ID=Glyma.20G016700.Wm82.a2.v1;Name=Glyma.20G016700
Chr20,1545314,1546525,ID=Glyma.20G016800.Wm82.a2.v1;Name=Glyma.20G016800;ancestorIdentifier=Glyma20g02040.v1.1
Chr20,1547718,1551523,ID=Glyma.20G016900.Wm82.a2.v1;Name=Glyma.20G016900;ancestorIdentifier=Glyma20g02051.v1.1
Chr20,1565198,1586347,ID=Glyma.20G017000.Wm82.a2.v1;Name=Glyma.20G017000;ancestorIdentifier=Glyma20g02060.v1.1
Chr20,1618030,1625491,ID=Glyma.20G017100.Wm82.a2.v1;Name=Glyma.20G017100;ancestorIdentifier=Glyma20g02080.v1.1
Chr20,1684963,1685838,ID=Glyma.20G017200.Wm82.a2.v1;Name=Glyma.20G017200;ancestorIdentifier=Glyma20g02110.v1.1
Chr20,1688433,1689074,ID=Glyma.20G017300.Wm82.a2.v1;Name=Glyma.20G017300;ancestorIdentifier=Glyma20g02120.v1.1
Chr20,1699813,1709989,ID=Glyma.20G017400.Wm82.a2.v1;Name=Glyma.20G017400;ancestorIdentifier=Glyma20g02130.v1.1
Chr20,1713398,1716895,ID=Glyma.20G017500.Wm82.a2.v1;Name=Glyma.20G017500;ancestorIdentifier=Glyma20g02150.v1.1
Chr20,1723158,1729811,ID=Glyma.20G017600.Wm82.a2.v1;Name=Glyma.20G017600;ancestorIdentifier=Glyma20g02161.v1.1
Chr20,1738235,1740132,ID=Glyma.20G017700.Wm82.a2.v1;Name=Glyma.20G017700;ancestorIdentifier=Glyma20g02170.v1.1
Chr20,1750676,1751787,ID=Glyma.20G017800.Wm82.a2.v1;Name=Glyma.20G017800;ancestorIdentifier=Glyma20g02191.v1.1
Chr20,1834429,1835678,ID=Glyma.20G017900.Wm82.a2.v1;Name=Glyma.20G017900;ancestorIdentifier=Glyma20g02210.v1.1
Chr20,1840259,1844405,ID=Glyma.20G018000.Wm82.a2.v1;Name=Glyma.20G018000;ancestorIdentifier=Glyma20g02220.v1.1
Chr20,1853374,1856010,ID=Glyma.20G018100.Wm82.a2.v1;Name=Glyma.20G018100;ancestorIdentifier=Glyma20g02231.v1.1
Chr20,1893421,1896227,ID=Glyma.20G018200.Wm82.a2.v1;Name=Glyma.20G018200;ancestorIdentifier=Glyma20g02240.v1.1
Chr20,1900149,1904303,ID=Glyma.20G018300.Wm82.a2.v1;Name=Glyma.20G018300;ancestorIdentifier=Glyma20g02250.v1.1
Chr20,1907019,1908674,ID=Glyma.20G018400.Wm82.a2.v1;Name=Glyma.20G018400;ancestorIdentifier=Glyma20g02260.v1.1
Chr20,1911318,1913664,ID=Glyma.20G018500.Wm82.a2.v1;Name=Glyma.20G018500;ancestorIdentifier=Glyma20g02270.v1.1
Chr20,1929353,1931433,ID=Glyma.20G018600.Wm82.a2.v1;Name=Glyma.20G018600;ancestorIdentifier=Glyma20g02290.v1.1
Chr20,1940228,1943585,ID=Glyma.20G018700.Wm82.a2.v1;Name=Glyma.20G018700;ancestorIdentifier=Glyma20g02303.v1.1
Chr20,1944213,1946457,ID=Glyma.20G018800.Wm82.a2.v1;Name=Glyma.20G018800;ancestorIdentifier=Glyma20g02310.v1.1
Chr20,1960201,1961884,ID=Glyma.20G018900.Wm82.a2.v1;Name=Glyma.20G018900;ancestorIdentifier=Glyma20g02330.v1.1
Chr20,1979881,1983689,ID=Glyma.20G019000.Wm82.a2.v1;Name=Glyma.20G019000;ancestorIdentifier=Glyma20g02340.v1.1
Chr20,1985046,1988660,ID=Glyma.20G019100.Wm82.a2.v1;Name=Glyma.20G019100;ancestorIdentifier=Glyma20g02350.v1.1
Chr20,1994032,1998498,ID=Glyma.20G019200.Wm82.a2.v1;Name=Glyma.20G019200;ancestorIdentifier=Glyma20g02360.v1.1
Chr20,1999216,2021765,ID=Glyma.20G019300.Wm82.a2.v1;Name=Glyma.20G019300;ancestorIdentifier=Glyma20g02370.v1.1
Chr20,2029127,2037124,ID=Glyma.20G019400.Wm82.a2.v1;Name=Glyma.20G019400;ancestorIdentifier=Glyma20g02380.v1.1
Chr20,2039210,2040459,ID=Glyma.20G019500.Wm82.a2.v1;Name=Glyma.20G019500;ancestorIdentifier=Glyma20g02391.v1.1
Chr20,2042718,2045955,ID=Glyma.20G019600.Wm82.a2.v1;Name=Glyma.20G019600;ancestorIdentifier=Glyma20g02400.v1.1
Chr20,2047020,2050862,ID=Glyma.20G019700.Wm82.a2.v1;Name=Glyma.20G019700;ancestorIdentifier=Glyma20g02410.v1.1
Chr20,2051817,2057262,ID=Glyma.20G019800.Wm82.a2.v1;Name=Glyma.20G019800;ancestorIdentifier=Glyma20g02420.v1.1
Chr20,2058888,2064537,ID=Glyma.20G019900.Wm82.a2.v1;Name=Glyma.20G019900;ancestorIdentifier=Glyma20g02437.v1.1
Chr20,2065580,2068396,ID=Glyma.20G020000.Wm82.a2.v1;Name=Glyma.20G020000
