Chrom,Start,Stop,Gene
Chr10,150761,155207,ID=Glyma.10G001500.Wm82.a2.v1;Name=Glyma.10G001500;ancestorIdentifier=Glyma10g00390.v1.1
Chr10,156306,163315,ID=Glyma.10G001600.Wm82.a2.v1;Name=Glyma.10G001600;ancestorIdentifier=Glyma10g00420.v1.1
Chr10,165788,167599,ID=Glyma.10G001700.Wm82.a2.v1;Name=Glyma.10G001700;ancestorIdentifier=Glyma10g00430.v1.1
Chr10,198285,200540,ID=Glyma.10G001800.Wm82.a2.v1;Name=Glyma.10G001800;ancestorIdentifier=Glyma10g00440.v1.1
Chr10,203303,207763,ID=Glyma.10G001900.Wm82.a2.v1;Name=Glyma.10G001900;ancestorIdentifier=Glyma10g00450.v1.1
Chr10,212458,213928,ID=Glyma.10G002000.Wm82.a2.v1;Name=Glyma.10G002000
Chr10,222794,224840,ID=Glyma.10G002100.Wm82.a2.v1;Name=Glyma.10G002100;ancestorIdentifier=Glyma10g00460.v1.1
Chr10,243597,246211,ID=Glyma.10G002200.Wm82.a2.v1;Name=Glyma.10G002200;ancestorIdentifier=Glyma10g00470.v1.1
Chr10,248679,251473,ID=Glyma.10G002300.Wm82.a2.v1;Name=Glyma.10G002300;ancestorIdentifier=Glyma10g00490.v1.1
Chr10,252652,254262,ID=Glyma.10G002400.Wm82.a2.v1;Name=Glyma.10G002400;ancestorIdentifier=Glyma10g00500.v1.1
Chr10,257614,262338,ID=Glyma.10G002500.Wm82.a2.v1;Name=Glyma.10G002500;ancestorIdentifier=Glyma10g00510.v1.1
Chr10,268051,269970,ID=Glyma.10G002600.Wm82.a2.v1;Name=Glyma.10G002600;ancestorIdentifier=Glyma10g00520.v1.1
Chr10,286070,293267,ID=Glyma.10G002700.Wm82.a2.v1;Name=Glyma.10G002700;ancestorIdentifier=Glyma10g00527.v1.1
Chr10,296836,298440,ID=Glyma.10G002800.Wm82.a2.v1;Name=Glyma.10G002800;ancestorIdentifier=Glyma10g00534.v1.1
Chr10,298576,300383,ID=Glyma.10G002900.Wm82.a2.v1;Name=Glyma.10G002900;ancestorIdentifier=Glyma10g00542.v1.1
Chr10,302432,309849,ID=Glyma.10G003000.Wm82.a2.v1;Name=Glyma.10G003000;ancestorIdentifier=Glyma10g00550.v1.1
Chr10,315508,317837,ID=Glyma.10G003100.Wm82.a2.v1;Name=Glyma.10G003100;ancestorIdentifier=Glyma10g00560.v1.1
Chr10,320571,324234,ID=Glyma.10G003200.Wm82.a2.v1;Name=Glyma.10G003200;ancestorIdentifier=Glyma10g00570.v1.1
Chr10,325756,326638,ID=Glyma.10G003300.Wm82.a2.v1;Name=Glyma.10G003300;ancestorIdentifier=Glyma10g00580.v1.1
Chr10,330392,335444,ID=Glyma.10G003400.Wm82.a2.v1;Name=Glyma.10G003400;ancestorIdentifier=Glyma10g00600.v1.1
Chr10,357819,364050,ID=Glyma.10G003500.Wm82.a2.v1;Name=Glyma.10G003500;ancestorIdentifier=Glyma10g00610.v1.1
Chr10,367776,372990,ID=Glyma.10G003600.Wm82.a2.v1;Name=Glyma.10G003600;ancestorIdentifier=Glyma10g00620.v1.1
Chr10,381491,383913,ID=Glyma.10G003700.Wm82.a2.v1;Name=Glyma.10G003700;ancestorIdentifier=Glyma10g00630.v1.1
Chr10,386930,394618,ID=Glyma.10G003800.Wm82.a2.v1;Name=Glyma.10G003800;ancestorIdentifier=Glyma10g00640.v1.1
Chr10,398074,398256,ID=Glyma.10G003900.Wm82.a2.v1;Name=Glyma.10G003900;ancestorIdentifier=Glyma10g00650.v1.1
Chr10,401150,401949,ID=Glyma.10G004000.Wm82.a2.v1;Name=Glyma.10G004000;ancestorIdentifier=Glyma10g00655.v1.1
Chr10,407576,417156,ID=Glyma.10G004100.Wm82.a2.v1;Name=Glyma.10G004100;ancestorIdentifier=Glyma10g00660.v1.1
Chr10,418669,421898,ID=Glyma.10G004200.Wm82.a2.v1;Name=Glyma.10G004200;ancestorIdentifier=Glyma10g00670.v1.1
Chr10,428043,429915,ID=Glyma.10G004300.Wm82.a2.v1;Name=Glyma.10G004300;ancestorIdentifier=Glyma10g00680.v1.1
Chr10,433109,438859,ID=Glyma.10G004400.Wm82.a2.v1;Name=Glyma.10G004400;ancestorIdentifier=Glyma10g00690.v1.1
Chr10,444044,447477,ID=Glyma.10G004500.Wm82.a2.v1;Name=Glyma.10G004500;ancestorIdentifier=Glyma10g00701.v1.1
Chr10,448344,449581,ID=Glyma.10G004600.Wm82.a2.v1;Name=Glyma.10G004600
Chr10,452296,456602,ID=Glyma.10G004700.Wm82.a2.v1;Name=Glyma.10G004700;ancestorIdentifier=Glyma10g00710.v1.1
Chr10,457173,468529,ID=Glyma.10G004800.Wm82.a2.v1;Name=Glyma.10G004800;ancestorIdentifier=Glyma10g00720.v1.1
Chr10,467882,468511,ID=Glyma.10G004900.Wm82.a2.v1;Name=Glyma.10G004900
Chr10,500812,515603,ID=Glyma.10G005000.Wm82.a2.v1;Name=Glyma.10G005000;ancestorIdentifier=Glyma10g00751.v1.1
Chr10,520851,523612,ID=Glyma.10G005100.Wm82.a2.v1;Name=Glyma.10G005100;ancestorIdentifier=Glyma10g00780.v1.1
Chr10,524543,528345,ID=Glyma.10G005200.Wm82.a2.v1;Name=Glyma.10G005200;ancestorIdentifier=Glyma10g00790.v1.1
Chr10,535249,541722,ID=Glyma.10G005300.Wm82.a2.v1;Name=Glyma.10G005300;ancestorIdentifier=Glyma10g00800.v1.1
Chr10,545269,550554,ID=Glyma.10G005400.Wm82.a2.v1;Name=Glyma.10G005400;ancestorIdentifier=Glyma10g00810.v1.1
Chr10,552537,557427,ID=Glyma.10G005500.Wm82.a2.v1;Name=Glyma.10G005500;ancestorIdentifier=Glyma10g00820.v1.1
Chr10,560190,573484,ID=Glyma.10G005600.Wm82.a2.v1;Name=Glyma.10G005600;ancestorIdentifier=Glyma10g00830.v1.1
Chr10,580852,587658,ID=Glyma.10G005700.Wm82.a2.v1;Name=Glyma.10G005700;ancestorIdentifier=Glyma10g00840.v1.1
Chr10,589035,592833,ID=Glyma.10G005800.Wm82.a2.v1;Name=Glyma.10G005800;ancestorIdentifier=Glyma10g00850.v1.1
Chr10,593806,594296,ID=Glyma.10G005900.Wm82.a2.v1;Name=Glyma.10G005900;ancestorIdentifier=Glyma10g00860.v1.1
Chr10,596042,600044,ID=Glyma.10G006000.Wm82.a2.v1;Name=Glyma.10G006000;ancestorIdentifier=Glyma10g00870.v1.1
Chr10,605546,612323,ID=Glyma.10G006100.Wm82.a2.v1;Name=Glyma.10G006100;ancestorIdentifier=Glyma10g00880.v1.1
Chr10,613862,616294,ID=Glyma.10G006200.Wm82.a2.v1;Name=Glyma.10G006200;ancestorIdentifier=Glyma10g00890.v1.1
Chr10,618040,626188,ID=Glyma.10G006300.Wm82.a2.v1;Name=Glyma.10G006300;ancestorIdentifier=Glyma10g00900.v1.1
Chr10,628526,629762,ID=Glyma.10G006400.Wm82.a2.v1;Name=Glyma.10G006400;ancestorIdentifier=Glyma10g00910.v1.1
Chr10,633423,637181,ID=Glyma.10G006500.Wm82.a2.v1;Name=Glyma.10G006500;ancestorIdentifier=Glyma10g00920.v1.1
Chr10,642781,645113,ID=Glyma.10G006600.Wm82.a2.v1;Name=Glyma.10G006600;ancestorIdentifier=Glyma10g00930.v1.1
Chr10,662561,665361,ID=Glyma.10G006700.Wm82.a2.v1;Name=Glyma.10G006700;ancestorIdentifier=Glyma10g00950.v1.1
Chr10,671480,675350,ID=Glyma.10G006800.Wm82.a2.v1;Name=Glyma.10G006800;ancestorIdentifier=Glyma10g00960.v1.1
Chr10,678249,679163,ID=Glyma.10G006900.Wm82.a2.v1;Name=Glyma.10G006900
Chr10,687091,688165,ID=Glyma.10G007000.Wm82.a2.v1;Name=Glyma.10G007000;ancestorIdentifier=Glyma10g00980.v1.1
Chr10,700535,701388,ID=Glyma.10G007100.Wm82.a2.v1;Name=Glyma.10G007100;ancestorIdentifier=Glyma10g00990.v1.1
Chr10,712267,713289,ID=Glyma.10G007200.Wm82.a2.v1;Name=Glyma.10G007200;ancestorIdentifier=Glyma10g01000.v1.1
Chr10,719099,724350,ID=Glyma.10G007300.Wm82.a2.v1;Name=Glyma.10G007300;ancestorIdentifier=Glyma10g01010.v1.1
Chr10,727435,730072,ID=Glyma.10G007400.Wm82.a2.v1;Name=Glyma.10G007400;ancestorIdentifier=Glyma10g01020.v1.1
Chr10,731168,734331,ID=Glyma.10G007500.Wm82.a2.v1;Name=Glyma.10G007500;ancestorIdentifier=Glyma10g01030.v1.1
Chr10,736612,737535,ID=Glyma.10G007600.Wm82.a2.v1;Name=Glyma.10G007600
Chr10,742509,745328,ID=Glyma.10G007700.Wm82.a2.v1;Name=Glyma.10G007700;ancestorIdentifier=Glyma10g01050.v1.1
Chr10,748488,750994,ID=Glyma.10G007800.Wm82.a2.v1;Name=Glyma.10G007800;ancestorIdentifier=Glyma10g01060.v1.1
Chr10,752709,753620,ID=Glyma.10G007900.Wm82.a2.v1;Name=Glyma.10G007900;ancestorIdentifier=Glyma10g01070.v1.1
Chr10,755392,762613,ID=Glyma.10G008000.Wm82.a2.v1;Name=Glyma.10G008000;ancestorIdentifier=Glyma10g01091.v1.1
Chr10,772206,774153,ID=Glyma.10G008100.Wm82.a2.v1;Name=Glyma.10G008100;ancestorIdentifier=Glyma10g01110.v1.1
Chr10,787277,790619,ID=Glyma.10G008200.Wm82.a2.v1;Name=Glyma.10G008200;ancestorIdentifier=Glyma10g01120.v1.1
Chr10,794357,802543,ID=Glyma.10G008300.Wm82.a2.v1;Name=Glyma.10G008300;ancestorIdentifier=Glyma10g01131.v1.1
Chr10,812787,815045,ID=Glyma.10G008400.Wm82.a2.v1;Name=Glyma.10G008400;ancestorIdentifier=Glyma10g01140.v1.1
Chr10,833066,834351,ID=Glyma.10G008500.Wm82.a2.v1;Name=Glyma.10G008500;ancestorIdentifier=Glyma10g01150.v1.1
Chr10,850240,850672,ID=Glyma.10G008600.Wm82.a2.v1;Name=Glyma.10G008600;ancestorIdentifier=Glyma10g01160.v1.1
Chr10,852171,865825,ID=Glyma.10G008700.Wm82.a2.v1;Name=Glyma.10G008700;ancestorIdentifier=Glyma10g01170.v1.1
Chr10,860795,862406,ID=Glyma.10G008800.Wm82.a2.v1;Name=Glyma.10G008800;ancestorIdentifier=Glyma10g01173.v1.1
Chr10,862816,863385,ID=Glyma.10G008900.Wm82.a2.v1;Name=Glyma.10G008900;ancestorIdentifier=Glyma10g01176.v1.1
Chr10,874061,876320,ID=Glyma.10G009000.Wm82.a2.v1;Name=Glyma.10G009000;ancestorIdentifier=Glyma10g01180.v1.1
Chr10,877889,881886,ID=Glyma.10G009100.Wm82.a2.v1;Name=Glyma.10G009100;ancestorIdentifier=Glyma10g01200.v1.1
Chr10,888502,895522,ID=Glyma.10G009200.Wm82.a2.v1;Name=Glyma.10G009200;ancestorIdentifier=Glyma10g01211.v1.1
Chr10,896609,897903,ID=Glyma.10G009300.Wm82.a2.v1;Name=Glyma.10G009300;ancestorIdentifier=Glyma10g01220.v1.1
Chr10,899850,901352,ID=Glyma.10G009400.Wm82.a2.v1;Name=Glyma.10G009400;ancestorIdentifier=Glyma10g01250.v1.1
Chr10,901944,908328,ID=Glyma.10G009500.Wm82.a2.v1;Name=Glyma.10G009500;ancestorIdentifier=Glyma10g01241.v1.1
Chr10,909707,910794,ID=Glyma.10G009600.Wm82.a2.v1;Name=Glyma.10G009600
Chr10,912032,915842,ID=Glyma.10G009700.Wm82.a2.v1;Name=Glyma.10G009700;ancestorIdentifier=Glyma10g01260.v1.1
Chr10,915906,918730,ID=Glyma.10G009800.Wm82.a2.v1;Name=Glyma.10G009800;ancestorIdentifier=Glyma10g01270.v1.1
Chr10,925684,930074,ID=Glyma.10G009900.Wm82.a2.v1;Name=Glyma.10G009900;ancestorIdentifier=Glyma10g01280.v1.1
Chr10,935107,937794,ID=Glyma.10G010000.Wm82.a2.v1;Name=Glyma.10G010000;ancestorIdentifier=Glyma10g01290.v1.1
Chr10,954613,955457,ID=Glyma.10G010100.Wm82.a2.v1;Name=Glyma.10G010100;ancestorIdentifier=Glyma10g01300.v1.1
Chr10,965440,968136,ID=Glyma.10G010200.Wm82.a2.v1;Name=Glyma.10G010200;ancestorIdentifier=Glyma10g01310.v1.1
Chr10,976000,977159,ID=Glyma.10G010300.Wm82.a2.v1;Name=Glyma.10G010300;ancestorIdentifier=Glyma10g01330.v1.1
Chr10,983901,985551,ID=Glyma.10G010400.Wm82.a2.v1;Name=Glyma.10G010400;ancestorIdentifier=Glyma10g01340.v1.1
Chr10,990687,994015,ID=Glyma.10G010500.Wm82.a2.v1;Name=Glyma.10G010500;ancestorIdentifier=Glyma10g01355.v1.1
Chr10,994583,994783,ID=Glyma.10G010600.Wm82.a2.v1;Name=Glyma.10G010600;ancestorIdentifier=Glyma10g01370.v1.1
Chr10,1001459,1005753,ID=Glyma.10G010700.Wm82.a2.v1;Name=Glyma.10G010700;ancestorIdentifier=Glyma10g01380.v1.1
Chr10,1022364,1029001,ID=Glyma.10G010800.Wm82.a2.v1;Name=Glyma.10G010800;ancestorIdentifier=Glyma10g01400.v1.1
Chr10,1031018,1034176,ID=Glyma.10G010900.Wm82.a2.v1;Name=Glyma.10G010900;ancestorIdentifier=Glyma10g01410.v1.1
Chr10,1040839,1043359,ID=Glyma.10G011000.Wm82.a2.v1;Name=Glyma.10G011000;ancestorIdentifier=Glyma10g01420.v1.1
Chr10,1052255,1055186,ID=Glyma.10G011100.Wm82.a2.v1;Name=Glyma.10G011100;ancestorIdentifier=Glyma10g01430.v1.1
Chr10,1056842,1057498,ID=Glyma.10G011200.Wm82.a2.v1;Name=Glyma.10G011200
Chr10,1065602,1068878,ID=Glyma.10G011300.Wm82.a2.v1;Name=Glyma.10G011300;ancestorIdentifier=Glyma10g01450.v1.1
Chr10,1065951,1066229,ID=Glyma.10G011400.Wm82.a2.v1;Name=Glyma.10G011400;ancestorIdentifier=Glyma10g01440.v1.1
Chr10,1080946,1084499,ID=Glyma.10G011500.Wm82.a2.v1;Name=Glyma.10G011500
Chr10,1086839,1087518,ID=Glyma.10G011600.Wm82.a2.v1;Name=Glyma.10G011600;ancestorIdentifier=Glyma10g01470.v1.1
Chr10,1088266,1096882,ID=Glyma.10G011700.Wm82.a2.v1;Name=Glyma.10G011700;ancestorIdentifier=Glyma10g01480.v1.1
Chr10,1101957,1103686,ID=Glyma.10G011800.Wm82.a2.v1;Name=Glyma.10G011800;ancestorIdentifier=Glyma10g01500.v1.1
Chr10,1103401,1106231,ID=Glyma.10G011900.Wm82.a2.v1;Name=Glyma.10G011900;ancestorIdentifier=Glyma10g01510.v1.1
Chr10,1108200,1115321,ID=Glyma.10G012000.Wm82.a2.v1;Name=Glyma.10G012000;ancestorIdentifier=Glyma10g01520.v1.1
Chr10,1116279,1116929,ID=Glyma.10G012100.Wm82.a2.v1;Name=Glyma.10G012100;ancestorIdentifier=Glyma10g01530.v1.1
Chr10,1121313,1127056,ID=Glyma.10G012200.Wm82.a2.v1;Name=Glyma.10G012200;ancestorIdentifier=Glyma10g01541.v1.1
Chr10,1127474,1131792,ID=Glyma.10G012300.Wm82.a2.v1;Name=Glyma.10G012300;ancestorIdentifier=Glyma10g01550.v1.1
Chr10,1136082,1137377,ID=Glyma.10G012400.Wm82.a2.v1;Name=Glyma.10G012400;ancestorIdentifier=Glyma10g01560.v1.1
Chr10,1140091,1141621,ID=Glyma.10G012500.Wm82.a2.v1;Name=Glyma.10G012500;ancestorIdentifier=Glyma10g01571.v1.1
Chr10,1145820,1156045,ID=Glyma.10G012600.Wm82.a2.v1;Name=Glyma.10G012600;ancestorIdentifier=Glyma10g01580.v1.1
Chr10,1157307,1160612,ID=Glyma.10G012700.Wm82.a2.v1;Name=Glyma.10G012700;ancestorIdentifier=Glyma10g01590.v1.1
Chr10,1164016,1165637,ID=Glyma.10G012800.Wm82.a2.v1;Name=Glyma.10G012800;ancestorIdentifier=Glyma10g01600.v1.1
Chr10,1168915,1170362,ID=Glyma.10G012900.Wm82.a2.v1;Name=Glyma.10G012900;ancestorIdentifier=Glyma10g01610.v1.1
Chr10,1170874,1171621,ID=Glyma.10G013000.Wm82.a2.v1;Name=Glyma.10G013000
Chr10,1176602,1177408,ID=Glyma.10G013100.Wm82.a2.v1;Name=Glyma.10G013100;ancestorIdentifier=Glyma10g01620.v1.1
Chr10,1179937,1180095,ID=Glyma.10G013200.Wm82.a2.v1;Name=Glyma.10G013200;ancestorIdentifier=Glyma10g01630.v1.1
Chr10,1181771,1183043,ID=Glyma.10G013300.Wm82.a2.v1;Name=Glyma.10G013300;ancestorIdentifier=Glyma10g01640.v1.1
Chr10,1184180,1192733,ID=Glyma.10G013400.Wm82.a2.v1;Name=Glyma.10G013400;ancestorIdentifier=Glyma10g01660.v1.1
Chr10,1196109,1210592,ID=Glyma.10G013500.Wm82.a2.v1;Name=Glyma.10G013500;ancestorIdentifier=Glyma10g01671.v1.1
Chr10,1212890,1216232,ID=Glyma.10G013600.Wm82.a2.v1;Name=Glyma.10G013600;ancestorIdentifier=Glyma10g01680.v1.1
Chr10,1217974,1224949,ID=Glyma.10G013700.Wm82.a2.v1;Name=Glyma.10G013700;ancestorIdentifier=Glyma10g01690.v1.1
Chr10,1227618,1228989,ID=Glyma.10G013800.Wm82.a2.v1;Name=Glyma.10G013800;ancestorIdentifier=Glyma10g01700.v1.1
Chr10,1235166,1241282,ID=Glyma.10G013900.Wm82.a2.v1;Name=Glyma.10G013900;ancestorIdentifier=Glyma10g01710.v1.1
Chr10,1257860,1261280,ID=Glyma.10G014000.Wm82.a2.v1;Name=Glyma.10G014000;ancestorIdentifier=Glyma10g01720.v1.1
Chr10,1267546,1274307,ID=Glyma.10G014100.Wm82.a2.v1;Name=Glyma.10G014100;ancestorIdentifier=Glyma10g01740.v1.1
Chr10,1274420,1276971,ID=Glyma.10G014200.Wm82.a2.v1;Name=Glyma.10G014200;ancestorIdentifier=Glyma10g01750.v1.1
Chr10,1278620,1283265,ID=Glyma.10G014300.Wm82.a2.v1;Name=Glyma.10G014300;ancestorIdentifier=Glyma10g01760.v1.1
Chr10,1285000,1289200,ID=Glyma.10G014400.Wm82.a2.v1;Name=Glyma.10G014400;ancestorIdentifier=Glyma10g01770.v1.1
Chr10,1291637,1294861,ID=Glyma.10G014500.Wm82.a2.v1;Name=Glyma.10G014500;ancestorIdentifier=Glyma10g01780.v1.1
Chr10,1304361,1309215,ID=Glyma.10G014600.Wm82.a2.v1;Name=Glyma.10G014600;ancestorIdentifier=Glyma10g01801.v1.1
Chr10,1313154,1318059,ID=Glyma.10G014700.Wm82.a2.v1;Name=Glyma.10G014700;ancestorIdentifier=Glyma10g01820.v1.1
Chr10,1318060,1325256,ID=Glyma.10G014800.Wm82.a2.v1;Name=Glyma.10G014800;ancestorIdentifier=Glyma10g01830.v1.1
Chr10,1326573,1333697,ID=Glyma.10G014900.Wm82.a2.v1;Name=Glyma.10G014900;ancestorIdentifier=Glyma10g01840.v1.1
Chr10,1334304,1335269,ID=Glyma.10G015000.Wm82.a2.v1;Name=Glyma.10G015000;ancestorIdentifier=Glyma10g01850.v1.1
Chr10,1339089,1339809,ID=Glyma.10G015100.Wm82.a2.v1;Name=Glyma.10G015100;ancestorIdentifier=Glyma10g01860.v1.1
Chr10,1341143,1341704,ID=Glyma.10G015200.Wm82.a2.v1;Name=Glyma.10G015200;ancestorIdentifier=Glyma10g01870.v1.1
Chr10,1348604,1355716,ID=Glyma.10G015300.Wm82.a2.v1;Name=Glyma.10G015300;ancestorIdentifier=Glyma10g01890.v1.1
Chr10,1356814,1359653,ID=Glyma.10G015400.Wm82.a2.v1;Name=Glyma.10G015400;ancestorIdentifier=Glyma10g01901.v1.1
Chr10,1361248,1362558,ID=Glyma.10G015500.Wm82.a2.v1;Name=Glyma.10G015500;ancestorIdentifier=Glyma10g01910.v1.1
Chr10,1364580,1365047,ID=Glyma.10G015600.Wm82.a2.v1;Name=Glyma.10G015600;ancestorIdentifier=Glyma10g01925.v1.1
Chr10,1369499,1370477,ID=Glyma.10G015700.Wm82.a2.v1;Name=Glyma.10G015700;ancestorIdentifier=Glyma10g01940.v1.1
Chr10,1373375,1374544,ID=Glyma.10G015800.Wm82.a2.v1;Name=Glyma.10G015800;ancestorIdentifier=Glyma10g01950.v1.1
Chr10,1401653,1403425,ID=Glyma.10G015900.Wm82.a2.v1;Name=Glyma.10G015900;ancestorIdentifier=Glyma10g01960.v1.1
Chr10,1437257,1443458,ID=Glyma.10G016000.Wm82.a2.v1;Name=Glyma.10G016000;ancestorIdentifier=Glyma10g02020.v1.1
Chr10,1448652,1453370,ID=Glyma.10G016100.Wm82.a2.v1;Name=Glyma.10G016100;ancestorIdentifier=Glyma10g02030.v1.1
Chr10,1458517,1465495,ID=Glyma.10G016200.Wm82.a2.v1;Name=Glyma.10G016200;ancestorIdentifier=Glyma10g02040.v1.1
Chr10,1467332,1469442,ID=Glyma.10G016300.Wm82.a2.v1;Name=Glyma.10G016300;ancestorIdentifier=Glyma10g02050.v1.1
Chr10,1471429,1474823,ID=Glyma.10G016400.Wm82.a2.v1;Name=Glyma.10G016400;ancestorIdentifier=Glyma10g02060.v1.1
Chr10,1475606,1477360,ID=Glyma.10G016500.Wm82.a2.v1;Name=Glyma.10G016500;ancestorIdentifier=Glyma10g02080.v1.1
Chr10,1481938,1483248,ID=Glyma.10G016600.Wm82.a2.v1;Name=Glyma.10G016600;ancestorIdentifier=Glyma10g02090.v1.1
Chr10,1485141,1486020,ID=Glyma.10G016700.Wm82.a2.v1;Name=Glyma.10G016700;ancestorIdentifier=Glyma10g02100.v1.1
Chr10,1489373,1490001,ID=Glyma.10G016800.Wm82.a2.v1;Name=Glyma.10G016800;ancestorIdentifier=Glyma10g02111.v1.1
Chr10,1490555,1493810,ID=Glyma.10G016900.Wm82.a2.v1;Name=Glyma.10G016900;ancestorIdentifier=Glyma10g02120.v1.1
Chr10,1495686,1498544,ID=Glyma.10G017000.Wm82.a2.v1;Name=Glyma.10G017000;ancestorIdentifier=Glyma10g02130.v1.1
Chr10,1506598,1510896,ID=Glyma.10G017100.Wm82.a2.v1;Name=Glyma.10G017100;ancestorIdentifier=Glyma10g02140.v1.1
Chr10,1516848,1519869,ID=Glyma.10G017200.Wm82.a2.v1;Name=Glyma.10G017200;ancestorIdentifier=Glyma10g02160.v1.1
Chr10,1523661,1524691,ID=Glyma.10G017300.Wm82.a2.v1;Name=Glyma.10G017300;ancestorIdentifier=Glyma10g02170.v1.1
Chr10,1527310,1528631,ID=Glyma.10G017400.Wm82.a2.v1;Name=Glyma.10G017400;ancestorIdentifier=Glyma10g02180.v1.1
Chr10,1531465,1532660,ID=Glyma.10G017500.Wm82.a2.v1;Name=Glyma.10G017500;ancestorIdentifier=Glyma10g02190.v1.1
Chr10,1537927,1539335,ID=Glyma.10G017600.Wm82.a2.v1;Name=Glyma.10G017600;ancestorIdentifier=Glyma10g02210.v1.1
Chr10,1546393,1552506,ID=Glyma.10G017700.Wm82.a2.v1;Name=Glyma.10G017700;ancestorIdentifier=Glyma10g02220.v1.1
Chr10,1562191,1572163,ID=Glyma.10G017800.Wm82.a2.v1;Name=Glyma.10G017800;ancestorIdentifier=Glyma10g02230.v1.1
Chr10,1573257,1576241,ID=Glyma.10G017900.Wm82.a2.v1;Name=Glyma.10G017900;ancestorIdentifier=Glyma10g02240.v1.1
Chr10,1576349,1582214,ID=Glyma.10G018000.Wm82.a2.v1;Name=Glyma.10G018000;ancestorIdentifier=Glyma10g02250.v1.1
Chr10,1584492,1586198,ID=Glyma.10G018100.Wm82.a2.v1;Name=Glyma.10G018100;ancestorIdentifier=Glyma10g02260.v1.1
Chr10,1591070,1593170,ID=Glyma.10G018200.Wm82.a2.v1;Name=Glyma.10G018200;ancestorIdentifier=Glyma10g02270.v1.1
Chr10,1593186,1596404,ID=Glyma.10G018300.Wm82.a2.v1;Name=Glyma.10G018300;ancestorIdentifier=Glyma10g02281.v1.1
Chr10,1594859,1602359,ID=Glyma.10G018400.Wm82.a2.v1;Name=Glyma.10G018400;ancestorIdentifier=Glyma10g02290.v1.1
Chr10,1615253,1616292,ID=Glyma.10G018500.Wm82.a2.v1;Name=Glyma.10G018500;ancestorIdentifier=Glyma10g02310.v1.1
Chr10,1616856,1619831,ID=Glyma.10G018600.Wm82.a2.v1;Name=Glyma.10G018600;ancestorIdentifier=Glyma10g02330.v1.1
Chr10,1622249,1625595,ID=Glyma.10G018700.Wm82.a2.v1;Name=Glyma.10G018700;ancestorIdentifier=Glyma10g02340.v1.1
Chr10,1627550,1631309,ID=Glyma.10G018800.Wm82.a2.v1;Name=Glyma.10G018800;ancestorIdentifier=Glyma10g02350.v1.1
Chr10,1632297,1633515,ID=Glyma.10G018900.Wm82.a2.v1;Name=Glyma.10G018900;ancestorIdentifier=Glyma10g02360.v1.1
Chr10,1633934,1642898,ID=Glyma.10G019000.Wm82.a2.v1;Name=Glyma.10G019000;ancestorIdentifier=Glyma10g02370.v1.1
Chr10,1652905,1655407,ID=Glyma.10G019100.Wm82.a2.v1;Name=Glyma.10G019100;ancestorIdentifier=Glyma10g02380.v1.1
Chr10,1656738,1663920,ID=Glyma.10G019200.Wm82.a2.v1;Name=Glyma.10G019200;ancestorIdentifier=Glyma10g02390.v1.1
Chr10,1665415,1677518,ID=Glyma.10G019300.Wm82.a2.v1;Name=Glyma.10G019300;ancestorIdentifier=Glyma10g02400.v1.1
Chr10,1681918,1697471,ID=Glyma.10G019400.Wm82.a2.v1;Name=Glyma.10G019400;ancestorIdentifier=Glyma10g02410.v1.1
Chr10,1698427,1698922,ID=Glyma.10G019500.Wm82.a2.v1;Name=Glyma.10G019500
