Chrom,Start,Stop,Gene
Chr05,608574,621690,ID=Glyma.05G006700.Wm82.a2.v1;Name=Glyma.05G006700;ancestorIdentifier=Glyma05g08640.v1.1
Chr05,643482,653987,ID=Glyma.05G006800.Wm82.a2.v1;Name=Glyma.05G006800;ancestorIdentifier=Glyma05g08630.v1.1
Chr05,655807,659913,ID=Glyma.05G006900.Wm82.a2.v1;Name=Glyma.05G006900
Chr05,672089,673457,ID=Glyma.05G007000.Wm82.a2.v1;Name=Glyma.05G007000;ancestorIdentifier=Glyma05g08610.v1.1
Chr05,681717,687985,ID=Glyma.05G007100.Wm82.a2.v1;Name=Glyma.05G007100;ancestorIdentifier=Glyma05g08590.v1.1
Chr05,691425,697478,ID=Glyma.05G007200.Wm82.a2.v1;Name=Glyma.05G007200;ancestorIdentifier=Glyma05g08580.v1.1
Chr05,700173,701623,ID=Glyma.05G007300.Wm82.a2.v1;Name=Glyma.05G007300;ancestorIdentifier=Glyma05g08570.v1.1
Chr05,709845,715005,ID=Glyma.05G007400.Wm82.a2.v1;Name=Glyma.05G007400
Chr05,710520,712171,ID=Glyma.05G007500.Wm82.a2.v1;Name=Glyma.05G007500
Chr05,717221,722645,ID=Glyma.05G007600.Wm82.a2.v1;Name=Glyma.05G007600;ancestorIdentifier=Glyma05g08550.v1.1
Chr05,724769,728554,ID=Glyma.05G007700.Wm82.a2.v1;Name=Glyma.05G007700;ancestorIdentifier=Glyma05g08540.v1.1
Chr05,732051,736110,ID=Glyma.05G007800.Wm82.a2.v1;Name=Glyma.05G007800;ancestorIdentifier=Glyma05g08530.v1.1
Chr05,743902,744618,ID=Glyma.05G007900.Wm82.a2.v1;Name=Glyma.05G007900;ancestorIdentifier=Glyma05g08513.v1.1
Chr05,749837,753271,ID=Glyma.05G008000.Wm82.a2.v1;Name=Glyma.05G008000;ancestorIdentifier=Glyma05g08496.v1.1
Chr05,755273,760948,ID=Glyma.05G008100.Wm82.a2.v1;Name=Glyma.05G008100;ancestorIdentifier=Glyma05g08480.v1.1
Chr05,762752,771040,ID=Glyma.05G008200.Wm82.a2.v1;Name=Glyma.05G008200;ancestorIdentifier=Glyma05g08470.v1.1
Chr05,765248,768778,ID=Glyma.05G008300.Wm82.a2.v1;Name=Glyma.05G008300;ancestorIdentifier=Glyma05g08460.v1.1
Chr05,770380,773027,ID=Glyma.05G008400.Wm82.a2.v1;Name=Glyma.05G008400;ancestorIdentifier=Glyma05g08450.v1.1
Chr05,778242,783891,ID=Glyma.05G008500.Wm82.a2.v1;Name=Glyma.05G008500
Chr05,780644,782819,ID=Glyma.05G008600.Wm82.a2.v1;Name=Glyma.05G008600;ancestorIdentifier=Glyma05g08440.v1.1
Chr05,790259,791082,ID=Glyma.05G008700.Wm82.a2.v1;Name=Glyma.05G008700;ancestorIdentifier=Glyma05g08430.v1.1
Chr05,793233,795589,ID=Glyma.05G008800.Wm82.a2.v1;Name=Glyma.05G008800;ancestorIdentifier=Glyma05g08420.v1.1
Chr05,795682,796746,ID=Glyma.05G008900.Wm82.a2.v1;Name=Glyma.05G008900
Chr05,798136,799349,ID=Glyma.05G009000.Wm82.a2.v1;Name=Glyma.05G009000
Chr05,809025,809793,ID=Glyma.05G009100.Wm82.a2.v1;Name=Glyma.05G009100;ancestorIdentifier=Glyma05g08380.v1.1
Chr05,819157,821435,ID=Glyma.05G009200.Wm82.a2.v1;Name=Glyma.05G009200;ancestorIdentifier=Glyma05g08370.v1.1
Chr05,828038,829810,ID=Glyma.05G009300.Wm82.a2.v1;Name=Glyma.05G009300;ancestorIdentifier=Glyma05g08363.v1.1
Chr05,831617,833330,ID=Glyma.05G009400.Wm82.a2.v1;Name=Glyma.05G009400;ancestorIdentifier=Glyma05g08350.v1.1
Chr05,833294,836929,ID=Glyma.05G009500.Wm82.a2.v1;Name=Glyma.05G009500;ancestorIdentifier=Glyma05g08341.v1.1
Chr05,839046,839396,ID=Glyma.05G009600.Wm82.a2.v1;Name=Glyma.05G009600
Chr05,839823,846541,ID=Glyma.05G009700.Wm82.a2.v1;Name=Glyma.05G009700;ancestorIdentifier=Glyma05g08320.v1.1
Chr05,846957,847984,ID=Glyma.05G009800.Wm82.a2.v1;Name=Glyma.05G009800;ancestorIdentifier=Glyma05g08311.v1.1
Chr05,850338,851591,ID=Glyma.05G009900.Wm82.a2.v1;Name=Glyma.05G009900;ancestorIdentifier=Glyma05g08300.v1.1
Chr05,867796,870613,ID=Glyma.05G010000.Wm82.a2.v1;Name=Glyma.05G010000;ancestorIdentifier=Glyma05g08291.v1.1
Chr05,871749,872589,ID=Glyma.05G010100.Wm82.a2.v1;Name=Glyma.05G010100
Chr05,879578,882907,ID=Glyma.05G010200.Wm82.a2.v1;Name=Glyma.05G010200;ancestorIdentifier=Glyma05g08270.v1.1
Chr05,898596,900947,ID=Glyma.05G010300.Wm82.a2.v1;Name=Glyma.05G010300;ancestorIdentifier=Glyma05g08260.v1.1
Chr05,906094,906519,ID=Glyma.05G010400.Wm82.a2.v1;Name=Glyma.05G010400
Chr05,910340,911288,ID=Glyma.05G010500.Wm82.a2.v1;Name=Glyma.05G010500;ancestorIdentifier=Glyma05g08240.v1.1
Chr05,931676,938586,ID=Glyma.05G010600.Wm82.a2.v1;Name=Glyma.05G010600;ancestorIdentifier=Glyma05g08230.v1.1
Chr05,939361,944503,ID=Glyma.05G010700.Wm82.a2.v1;Name=Glyma.05G010700;ancestorIdentifier=Glyma05g08220.v1.1
Chr05,945866,947222,ID=Glyma.05G010800.Wm82.a2.v1;Name=Glyma.05G010800;ancestorIdentifier=Glyma05g08210.v1.1
Chr05,951191,957707,ID=Glyma.05G010900.Wm82.a2.v1;Name=Glyma.05G010900;ancestorIdentifier=Glyma05g08200.v1.1
Chr05,962124,963276,ID=Glyma.05G011000.Wm82.a2.v1;Name=Glyma.05G011000
Chr05,964837,968099,ID=Glyma.05G011100.Wm82.a2.v1;Name=Glyma.05G011100;ancestorIdentifier=Glyma05g08190.v1.1
Chr05,981446,982115,ID=Glyma.05G011200.Wm82.a2.v1;Name=Glyma.05G011200;ancestorIdentifier=Glyma05g08181.v1.1
Chr05,986623,1003957,ID=Glyma.05G011300.Wm82.a2.v1;Name=Glyma.05G011300;ancestorIdentifier=Glyma05g08170.v1.1
Chr05,1012793,1016978,ID=Glyma.05G011400.Wm82.a2.v1;Name=Glyma.05G011400;ancestorIdentifier=Glyma05g08160.v1.1
Chr05,1019997,1023129,ID=Glyma.05G011500.Wm82.a2.v1;Name=Glyma.05G011500;ancestorIdentifier=Glyma05g08150.v1.1
Chr05,1043861,1046592,ID=Glyma.05G011600.Wm82.a2.v1;Name=Glyma.05G011600;ancestorIdentifier=Glyma05g08140.v1.1
Chr05,1056287,1063382,ID=Glyma.05G011700.Wm82.a2.v1;Name=Glyma.05G011700;ancestorIdentifier=Glyma05g08120.v1.1
Chr05,1070013,1079448,ID=Glyma.05G011800.Wm82.a2.v1;Name=Glyma.05G011800;ancestorIdentifier=Glyma05g08110.v1.1
Chr05,1081225,1092755,ID=Glyma.05G011900.Wm82.a2.v1;Name=Glyma.05G011900;ancestorIdentifier=Glyma05g08100.v1.1
Chr05,1102788,1103854,ID=Glyma.05G012000.Wm82.a2.v1;Name=Glyma.05G012000;ancestorIdentifier=Glyma05g08090.v1.1
Chr05,1106315,1107216,ID=Glyma.05G012100.Wm82.a2.v1;Name=Glyma.05G012100;ancestorIdentifier=Glyma05g08080.v1.1
Chr05,1109904,1113717,ID=Glyma.05G012200.Wm82.a2.v1;Name=Glyma.05G012200;ancestorIdentifier=Glyma05g08070.v1.1
Chr05,1127438,1131632,ID=Glyma.05G012300.Wm82.a2.v1;Name=Glyma.05G012300;ancestorIdentifier=Glyma05g08060.v1.1
Chr05,1151734,1171083,ID=Glyma.05G012400.Wm82.a2.v1;Name=Glyma.05G012400;ancestorIdentifier=Glyma05g08040.v1.1
Chr05,1173106,1176514,ID=Glyma.05G012500.Wm82.a2.v1;Name=Glyma.05G012500;ancestorIdentifier=Glyma05g08030.v1.1
Chr05,1179295,1185153,ID=Glyma.05G012600.Wm82.a2.v1;Name=Glyma.05G012600;ancestorIdentifier=Glyma05g08020.v1.1
Chr05,1188556,1193182,ID=Glyma.05G012700.Wm82.a2.v1;Name=Glyma.05G012700;ancestorIdentifier=Glyma05g08011.v1.1
Chr05,1198706,1199770,ID=Glyma.05G012800.Wm82.a2.v1;Name=Glyma.05G012800;ancestorIdentifier=Glyma05g08001.v1.1
Chr05,1200699,1206341,ID=Glyma.05G012900.Wm82.a2.v1;Name=Glyma.05G012900;ancestorIdentifier=Glyma05g07991.v1.1
Chr05,1208979,1210626,ID=Glyma.05G013000.Wm82.a2.v1;Name=Glyma.05G013000;ancestorIdentifier=Glyma05g07980.v1.1
Chr05,1213775,1217715,ID=Glyma.05G013100.Wm82.a2.v1;Name=Glyma.05G013100;ancestorIdentifier=Glyma05g07970.v1.1
Chr05,1218838,1227836,ID=Glyma.05G013200.Wm82.a2.v1;Name=Glyma.05G013200;ancestorIdentifier=Glyma05g07960.v1.1
Chr05,1241512,1244692,ID=Glyma.05G013300.Wm82.a2.v1;Name=Glyma.05G013300;ancestorIdentifier=Glyma05g07943.v1.1
Chr05,1263240,1282578,ID=Glyma.05G013400.Wm82.a2.v1;Name=Glyma.05G013400;ancestorIdentifier=Glyma05g07926.v1.1
Chr05,1285190,1294022,ID=Glyma.05G013500.Wm82.a2.v1;Name=Glyma.05G013500;ancestorIdentifier=Glyma05g07910.v1.1
Chr05,1295698,1296578,ID=Glyma.05G013600.Wm82.a2.v1;Name=Glyma.05G013600;ancestorIdentifier=Glyma05g07900.v1.1
Chr05,1305890,1306674,ID=Glyma.05G013700.Wm82.a2.v1;Name=Glyma.05G013700;ancestorIdentifier=Glyma05g07890.v1.1
Chr05,1312429,1313494,ID=Glyma.05G013800.Wm82.a2.v1;Name=Glyma.05G013800;ancestorIdentifier=Glyma05g07880.v1.1
Chr05,1313611,1317533,ID=Glyma.05G013900.Wm82.a2.v1;Name=Glyma.05G013900;ancestorIdentifier=Glyma05g07875.v1.1
Chr05,1319258,1324368,ID=Glyma.05G014000.Wm82.a2.v1;Name=Glyma.05G014000;ancestorIdentifier=Glyma05g07870.v1.1
Chr05,1330317,1333909,ID=Glyma.05G014100.Wm82.a2.v1;Name=Glyma.05G014100;ancestorIdentifier=Glyma05g07855.v1.1
Chr05,1334985,1337743,ID=Glyma.05G014200.Wm82.a2.v1;Name=Glyma.05G014200;ancestorIdentifier=Glyma05g07840.v1.1
Chr05,1339886,1341894,ID=Glyma.05G014300.Wm82.a2.v1;Name=Glyma.05G014300;ancestorIdentifier=Glyma05g07830.v1.1
Chr05,1341299,1347694,ID=Glyma.05G014400.Wm82.a2.v1;Name=Glyma.05G014400;ancestorIdentifier=Glyma05g07820.v1.1
Chr05,1348924,1352621,ID=Glyma.05G014500.Wm82.a2.v1;Name=Glyma.05G014500
Chr05,1355904,1357960,ID=Glyma.05G014600.Wm82.a2.v1;Name=Glyma.05G014600;ancestorIdentifier=Glyma05g07800.v1.1
Chr05,1358330,1359607,ID=Glyma.05G014700.Wm82.a2.v1;Name=Glyma.05G014700;ancestorIdentifier=Glyma05g07791.v1.1
Chr05,1359809,1365330,ID=Glyma.05G014800.Wm82.a2.v1;Name=Glyma.05G014800;ancestorIdentifier=Glyma05g07780.v1.1
Chr05,1368706,1373664,ID=Glyma.05G014900.Wm82.a2.v1;Name=Glyma.05G014900;ancestorIdentifier=Glyma05g07770.v1.1
Chr05,1377566,1379152,ID=Glyma.05G015000.Wm82.a2.v1;Name=Glyma.05G015000;ancestorIdentifier=Glyma05g07760.v1.1
Chr05,1379741,1384175,ID=Glyma.05G015100.Wm82.a2.v1;Name=Glyma.05G015100;ancestorIdentifier=Glyma05g07750.v1.1
Chr05,1386665,1398517,ID=Glyma.05G015200.Wm82.a2.v1;Name=Glyma.05G015200;ancestorIdentifier=Glyma05g07740.v1.1
Chr05,1400692,1401897,ID=Glyma.05G015300.Wm82.a2.v1;Name=Glyma.05G015300
Chr05,1413681,1420973,ID=Glyma.05G015400.Wm82.a2.v1;Name=Glyma.05G015400;ancestorIdentifier=Glyma05g07730.v1.1
Chr05,1422180,1422665,ID=Glyma.05G015500.Wm82.a2.v1;Name=Glyma.05G015500;ancestorIdentifier=Glyma05g07720.v1.1
Chr05,1425029,1426112,ID=Glyma.05G015600.Wm82.a2.v1;Name=Glyma.05G015600
Chr05,1431500,1432755,ID=Glyma.05G015700.Wm82.a2.v1;Name=Glyma.05G015700;ancestorIdentifier=Glyma05g07711.v1.1
Chr05,1433367,1433555,ID=Glyma.05G015800.Wm82.a2.v1;Name=Glyma.05G015800;ancestorIdentifier=Glyma05g07700.v1.1
Chr05,1437306,1437920,ID=Glyma.05G015900.Wm82.a2.v1;Name=Glyma.05G015900;ancestorIdentifier=Glyma05g07690.v1.1
Chr05,1447802,1450865,ID=Glyma.05G016000.Wm82.a2.v1;Name=Glyma.05G016000;ancestorIdentifier=Glyma05g07680.v1.1
Chr05,1452170,1455884,ID=Glyma.05G016100.Wm82.a2.v1;Name=Glyma.05G016100;ancestorIdentifier=Glyma05g07670.v1.1
Chr05,1456776,1458577,ID=Glyma.05G016200.Wm82.a2.v1;Name=Glyma.05G016200;ancestorIdentifier=Glyma05g07660.v1.1
Chr05,1460773,1463385,ID=Glyma.05G016300.Wm82.a2.v1;Name=Glyma.05G016300;ancestorIdentifier=Glyma05g07650.v1.1
Chr05,1464355,1473344,ID=Glyma.05G016400.Wm82.a2.v1;Name=Glyma.05G016400;ancestorIdentifier=Glyma05g07640.v1.1
Chr05,1474491,1476161,ID=Glyma.05G016500.Wm82.a2.v1;Name=Glyma.05G016500;ancestorIdentifier=Glyma05g07630.v1.1
Chr05,1477195,1479234,ID=Glyma.05G016600.Wm82.a2.v1;Name=Glyma.05G016600
Chr05,1479971,1489027,ID=Glyma.05G016700.Wm82.a2.v1;Name=Glyma.05G016700;ancestorIdentifier=Glyma05g07611.v1.1
Chr05,1491261,1493536,ID=Glyma.05G016800.Wm82.a2.v1;Name=Glyma.05G016800;ancestorIdentifier=Glyma05g07590.v1.1
Chr05,1495638,1500517,ID=Glyma.05G016900.Wm82.a2.v1;Name=Glyma.05G016900;ancestorIdentifier=Glyma05g07580.v1.1
Chr05,1502137,1502867,ID=Glyma.05G017000.Wm82.a2.v1;Name=Glyma.05G017000;ancestorIdentifier=Glyma05g07570.v1.1
Chr05,1506188,1507453,ID=Glyma.05G017100.Wm82.a2.v1;Name=Glyma.05G017100;ancestorIdentifier=Glyma05g07560.v1.1
Chr05,1513356,1514928,ID=Glyma.05G017200.Wm82.a2.v1;Name=Glyma.05G017200;ancestorIdentifier=Glyma05g07551.v1.1
Chr05,1526906,1527446,ID=Glyma.05G017300.Wm82.a2.v1;Name=Glyma.05G017300
Chr05,1530060,1530704,ID=Glyma.05G017400.Wm82.a2.v1;Name=Glyma.05G017400;ancestorIdentifier=Glyma05g07522.v1.1
Chr05,1533108,1534952,ID=Glyma.05G017500.Wm82.a2.v1;Name=Glyma.05G017500;ancestorIdentifier=Glyma05g07514.v1.1
Chr05,1540643,1541673,ID=Glyma.05G017600.Wm82.a2.v1;Name=Glyma.05G017600;ancestorIdentifier=Glyma05g07506.v1.1
Chr05,1542648,1547270,ID=Glyma.05G017700.Wm82.a2.v1;Name=Glyma.05G017700;ancestorIdentifier=Glyma05g07498.v1.1
Chr05,1561819,1570978,ID=Glyma.05G017800.Wm82.a2.v1;Name=Glyma.05G017800;ancestorIdentifier=Glyma05g07490.v1.1
Chr05,1576538,1580014,ID=Glyma.05G017900.Wm82.a2.v1;Name=Glyma.05G017900;ancestorIdentifier=Glyma05g07480.v1.1
Chr05,1590005,1595708,ID=Glyma.05G018000.Wm82.a2.v1;Name=Glyma.05G018000;ancestorIdentifier=Glyma05g07470.v1.1
Chr05,1606445,1608138,ID=Glyma.05G018100.Wm82.a2.v1;Name=Glyma.05G018100;ancestorIdentifier=Glyma05g07460.v1.1
Chr05,1614658,1619205,ID=Glyma.05G018200.Wm82.a2.v1;Name=Glyma.05G018200;ancestorIdentifier=Glyma05g07440.v1.1
Chr05,1620229,1626844,ID=Glyma.05G018300.Wm82.a2.v1;Name=Glyma.05G018300;ancestorIdentifier=Glyma05g07420.v1.1
Chr05,1621374,1623412,ID=Glyma.05G018400.Wm82.a2.v1;Name=Glyma.05G018400
Chr05,1628190,1631547,ID=Glyma.05G018500.Wm82.a2.v1;Name=Glyma.05G018500;ancestorIdentifier=Glyma05g07410.v1.1
Chr05,1633411,1634618,ID=Glyma.05G018600.Wm82.a2.v1;Name=Glyma.05G018600
Chr05,1637723,1642184,ID=Glyma.05G018700.Wm82.a2.v1;Name=Glyma.05G018700;ancestorIdentifier=Glyma05g07390.v1.1
Chr05,1643895,1653867,ID=Glyma.05G018800.Wm82.a2.v1;Name=Glyma.05G018800;ancestorIdentifier=Glyma05g07380.v1.1
Chr05,1659634,1665455,ID=Glyma.05G018900.Wm82.a2.v1;Name=Glyma.05G018900;ancestorIdentifier=Glyma05g07286.v1.1
Chr05,1691393,1696849,ID=Glyma.05G019000.Wm82.a2.v1;Name=Glyma.05G019000;ancestorIdentifier=Glyma0005s50.v1.1
Chr05,1699459,1702443,ID=Glyma.05G019100.Wm82.a2.v1;Name=Glyma.05G019100;ancestorIdentifier=Glyma05g135.v1.1
Chr05,1712988,1714992,ID=Glyma.05G019200.Wm82.a2.v1;Name=Glyma.05G019200;ancestorIdentifier=Glyma05g00220.v1.1
Chr05,1719315,1722612,ID=Glyma.05G019300.Wm82.a2.v1;Name=Glyma.05G019300
Chr05,1723859,1730486,ID=Glyma.05G019400.Wm82.a2.v1;Name=Glyma.05G019400;ancestorIdentifier=Glyma05g00240.v1.1
Chr05,1736756,1744049,ID=Glyma.05G019500.Wm82.a2.v1;Name=Glyma.05G019500;ancestorIdentifier=Glyma05g00250.v1.1
Chr05,1744899,1745840,ID=Glyma.05G019600.Wm82.a2.v1;Name=Glyma.05G019600;ancestorIdentifier=Glyma05g00260.v1.1
Chr05,1748274,1756484,ID=Glyma.05G019700.Wm82.a2.v1;Name=Glyma.05G019700;ancestorIdentifier=Glyma05g00270.v1.1
Chr05,1767833,1773793,ID=Glyma.05G019800.Wm82.a2.v1;Name=Glyma.05G019800;ancestorIdentifier=Glyma05g00280.v1.1
Chr05,1779847,1782008,ID=Glyma.05G019900.Wm82.a2.v1;Name=Glyma.05G019900;ancestorIdentifier=Glyma05g00300.v1.1
