Chrom,Start,Stop,Gene
Chr01,275426,278431,ID=Glyma.01G001800.Wm82.a2.v1;Name=Glyma.01G001800;ancestorIdentifier=Glyma01g00481.v1.1
Chr01,280963,285491,ID=Glyma.01G001900.Wm82.a2.v1;Name=Glyma.01G001900;ancestorIdentifier=Glyma01g00490.v1.1
Chr01,285907,288571,ID=Glyma.01G002000.Wm82.a2.v1;Name=Glyma.01G002000;ancestorIdentifier=Glyma01g00500.v1.1
Chr01,291328,297375,ID=Glyma.01G002100.Wm82.a2.v1;Name=Glyma.01G002100;ancestorIdentifier=Glyma01g00510.v1.1
Chr01,303812,307964,ID=Glyma.01G002200.Wm82.a2.v1;Name=Glyma.01G002200;ancestorIdentifier=Glyma01g00520.v1.1
Chr01,318431,323032,ID=Glyma.01G002300.Wm82.a2.v1;Name=Glyma.01G002300;ancestorIdentifier=Glyma01g00530.v1.1
Chr01,329019,331724,ID=Glyma.01G002400.Wm82.a2.v1;Name=Glyma.01G002400;ancestorIdentifier=Glyma01g00541.v1.1
Chr01,333316,334217,ID=Glyma.01G002500.Wm82.a2.v1;Name=Glyma.01G002500;ancestorIdentifier=Glyma01g00551.v1.1
Chr01,335051,337046,ID=Glyma.01G002600.Wm82.a2.v1;Name=Glyma.01G002600;ancestorIdentifier=Glyma01g00560.v1.1
Chr01,339803,343224,ID=Glyma.01G002700.Wm82.a2.v1;Name=Glyma.01G002700;ancestorIdentifier=Glyma01g00570.v1.1
Chr01,343880,344482,ID=Glyma.01G002800.Wm82.a2.v1;Name=Glyma.01G002800;ancestorIdentifier=Glyma01g00580.v1.1
Chr01,346352,349873,ID=Glyma.01G002900.Wm82.a2.v1;Name=Glyma.01G002900;ancestorIdentifier=Glyma01g00590.v1.1
Chr01,363183,365184,ID=Glyma.01G003000.Wm82.a2.v1;Name=Glyma.01G003000;ancestorIdentifier=Glyma01g00600.v1.1
Chr01,369871,372222,ID=Glyma.01G003100.Wm82.a2.v1;Name=Glyma.01G003100;ancestorIdentifier=Glyma01g00610.v1.1
Chr01,370674,375704,ID=Glyma.01G003200.Wm82.a2.v1;Name=Glyma.01G003200;ancestorIdentifier=Glyma01g00620.v1.1
Chr01,376938,378710,ID=Glyma.01G003300.Wm82.a2.v1;Name=Glyma.01G003300
Chr01,379878,381664,ID=Glyma.01G003400.Wm82.a2.v1;Name=Glyma.01G003400;ancestorIdentifier=Glyma01g00640.v1.1
Chr01,384640,386760,ID=Glyma.01G003500.Wm82.a2.v1;Name=Glyma.01G003500;ancestorIdentifier=Glyma01g00660.v1.1
Chr01,387719,390823,ID=Glyma.01G003600.Wm82.a2.v1;Name=Glyma.01G003600;ancestorIdentifier=Glyma01g00670.v1.1
Chr01,391477,396784,ID=Glyma.01G003700.Wm82.a2.v1;Name=Glyma.01G003700;ancestorIdentifier=Glyma01g00680.v1.1
Chr01,397272,400412,ID=Glyma.01G003800.Wm82.a2.v1;Name=Glyma.01G003800;ancestorIdentifier=Glyma01g00690.v1.1
Chr01,411125,413137,ID=Glyma.01G003900.Wm82.a2.v1;Name=Glyma.01G003900;ancestorIdentifier=Glyma01g00700.v1.1
Chr01,415193,417507,ID=Glyma.01G004000.Wm82.a2.v1;Name=Glyma.01G004000;ancestorIdentifier=Glyma01g00710.v1.1
Chr01,418636,423778,ID=Glyma.01G004100.Wm82.a2.v1;Name=Glyma.01G004100;ancestorIdentifier=Glyma01g00720.v1.1
Chr01,425398,427700,ID=Glyma.01G004200.Wm82.a2.v1;Name=Glyma.01G004200;ancestorIdentifier=Glyma01g00730.v1.1
Chr01,429326,430538,ID=Glyma.01G004300.Wm82.a2.v1;Name=Glyma.01G004300;ancestorIdentifier=Glyma01g00740.v1.1
Chr01,431039,432924,ID=Glyma.01G004400.Wm82.a2.v1;Name=Glyma.01G004400;ancestorIdentifier=Glyma01g00750.v1.1
Chr01,434344,437413,ID=Glyma.01G004500.Wm82.a2.v1;Name=Glyma.01G004500;ancestorIdentifier=Glyma01g00760.v1.1
Chr01,438340,439522,ID=Glyma.01G004600.Wm82.a2.v1;Name=Glyma.01G004600
Chr01,441820,445055,ID=Glyma.01G004700.Wm82.a2.v1;Name=Glyma.01G004700;ancestorIdentifier=Glyma01g00780.v1.1
Chr01,446825,452825,ID=Glyma.01G004800.Wm82.a2.v1;Name=Glyma.01G004800;ancestorIdentifier=Glyma01g00790.v1.1
Chr01,457480,459034,ID=Glyma.01G004900.Wm82.a2.v1;Name=Glyma.01G004900;ancestorIdentifier=Glyma01g00805.v1.1
Chr01,464509,466549,ID=Glyma.01G005000.Wm82.a2.v1;Name=Glyma.01G005000;ancestorIdentifier=Glyma01g00820.v1.1
Chr01,505665,508556,ID=Glyma.01G005100.Wm82.a2.v1;Name=Glyma.01G005100;ancestorIdentifier=Glyma01g00840.v1.1
Chr01,512341,517668,ID=Glyma.01G005200.Wm82.a2.v1;Name=Glyma.01G005200;ancestorIdentifier=Glyma01g00850.v1.1
Chr01,518598,520667,ID=Glyma.01G005300.Wm82.a2.v1;Name=Glyma.01G005300;ancestorIdentifier=Glyma01g00860.v1.1
Chr01,524166,529281,ID=Glyma.01G005400.Wm82.a2.v1;Name=Glyma.01G005400;ancestorIdentifier=Glyma01g00870.v1.1
Chr01,544871,550997,ID=Glyma.01G005500.Wm82.a2.v1;Name=Glyma.01G005500;ancestorIdentifier=Glyma01g00880.v1.1
Chr01,559875,561878,ID=Glyma.01G005600.Wm82.a2.v1;Name=Glyma.01G005600;ancestorIdentifier=Glyma01g00890.v1.1
Chr01,562924,566748,ID=Glyma.01G005700.Wm82.a2.v1;Name=Glyma.01G005700;ancestorIdentifier=Glyma01g00900.v1.1
Chr01,567515,572169,ID=Glyma.01G005800.Wm82.a2.v1;Name=Glyma.01G005800;ancestorIdentifier=Glyma01g00910.v1.1
Chr01,576688,580396,ID=Glyma.01G005900.Wm82.a2.v1;Name=Glyma.01G005900;ancestorIdentifier=Glyma01g00920.v1.1
Chr01,585972,587305,ID=Glyma.01G006000.Wm82.a2.v1;Name=Glyma.01G006000;ancestorIdentifier=Glyma01g00930.v1.1
Chr01,588481,598820,ID=Glyma.01G006100.Wm82.a2.v1;Name=Glyma.01G006100;ancestorIdentifier=Glyma01g00940.v1.1
Chr01,599475,602191,ID=Glyma.01G006200.Wm82.a2.v1;Name=Glyma.01G006200;ancestorIdentifier=Glyma01g00950.v1.1
Chr01,600230,601509,ID=Glyma.01G006300.Wm82.a2.v1;Name=Glyma.01G006300
Chr01,604446,613008,ID=Glyma.01G006400.Wm82.a2.v1;Name=Glyma.01G006400;ancestorIdentifier=Glyma01g00960.v1.1
Chr01,614283,642085,ID=Glyma.01G006500.Wm82.a2.v1;Name=Glyma.01G006500;ancestorIdentifier=Glyma01g00975.v1.1
Chr01,643566,651359,ID=Glyma.01G006600.Wm82.a2.v1;Name=Glyma.01G006600;ancestorIdentifier=Glyma01g00990.v1.1
Chr01,652561,658525,ID=Glyma.01G006700.Wm82.a2.v1;Name=Glyma.01G006700;ancestorIdentifier=Glyma01g01000.v1.1
Chr01,664159,668838,ID=Glyma.01G006800.Wm82.a2.v1;Name=Glyma.01G006800;ancestorIdentifier=Glyma01g01010.v1.1
Chr01,671149,674564,ID=Glyma.01G006900.Wm82.a2.v1;Name=Glyma.01G006900;ancestorIdentifier=Glyma01g01020.v1.1
Chr01,681557,683847,ID=Glyma.01G007000.Wm82.a2.v1;Name=Glyma.01G007000;ancestorIdentifier=Glyma01g01030.v1.1
Chr01,707570,708601,ID=Glyma.01G007100.Wm82.a2.v1;Name=Glyma.01G007100;ancestorIdentifier=Glyma01g01050.v1.1
Chr01,730042,735381,ID=Glyma.01G007200.Wm82.a2.v1;Name=Glyma.01G007200;ancestorIdentifier=Glyma01g01060.v1.1
Chr01,736361,740960,ID=Glyma.01G007300.Wm82.a2.v1;Name=Glyma.01G007300;ancestorIdentifier=Glyma01g01070.v1.1
Chr01,742024,745606,ID=Glyma.01G007400.Wm82.a2.v1;Name=Glyma.01G007400;ancestorIdentifier=Glyma01g01080.v1.1
Chr01,746804,750737,ID=Glyma.01G007500.Wm82.a2.v1;Name=Glyma.01G007500;ancestorIdentifier=Glyma01g01090.v1.1
Chr01,752482,756771,ID=Glyma.01G007600.Wm82.a2.v1;Name=Glyma.01G007600;ancestorIdentifier=Glyma01g01101.v1.1
Chr01,759038,761554,ID=Glyma.01G007700.Wm82.a2.v1;Name=Glyma.01G007700;ancestorIdentifier=Glyma01g01110.v1.1
Chr01,763291,771911,ID=Glyma.01G007800.Wm82.a2.v1;Name=Glyma.01G007800;ancestorIdentifier=Glyma01g01120.v1.1
Chr01,774324,780026,ID=Glyma.01G007900.Wm82.a2.v1;Name=Glyma.01G007900;ancestorIdentifier=Glyma01g01130.v1.1
Chr01,779555,783740,ID=Glyma.01G008000.Wm82.a2.v1;Name=Glyma.01G008000;ancestorIdentifier=Glyma01g01140.v1.1
Chr01,787097,791147,ID=Glyma.01G008100.Wm82.a2.v1;Name=Glyma.01G008100;ancestorIdentifier=Glyma01g01150.v1.1
Chr01,802095,812507,ID=Glyma.01G008200.Wm82.a2.v1;Name=Glyma.01G008200;ancestorIdentifier=Glyma01g01160.v1.1
Chr01,813496,815748,ID=Glyma.01G008300.Wm82.a2.v1;Name=Glyma.01G008300;ancestorIdentifier=Glyma01g01165.v1.1
Chr01,818047,823167,ID=Glyma.01G008400.Wm82.a2.v1;Name=Glyma.01G008400;ancestorIdentifier=Glyma01g01170.v1.1
Chr01,827132,832098,ID=Glyma.01G008500.Wm82.a2.v1;Name=Glyma.01G008500;ancestorIdentifier=Glyma01g01180.v1.1
Chr01,837682,840121,ID=Glyma.01G008600.Wm82.a2.v1;Name=Glyma.01G008600;ancestorIdentifier=Glyma01g01190.v1.1
Chr01,841903,854296,ID=Glyma.01G008700.Wm82.a2.v1;Name=Glyma.01G008700;ancestorIdentifier=Glyma01g01210.v1.1
Chr01,861997,864605,ID=Glyma.01G008800.Wm82.a2.v1;Name=Glyma.01G008800;ancestorIdentifier=Glyma01g01220.v1.1
Chr01,865285,873763,ID=Glyma.01G008900.Wm82.a2.v1;Name=Glyma.01G008900;ancestorIdentifier=Glyma01g01230.v1.1
Chr01,882738,883553,ID=Glyma.01G009000.Wm82.a2.v1;Name=Glyma.01G009000;ancestorIdentifier=Glyma01g01240.v1.1
Chr01,897628,900082,ID=Glyma.01G009100.Wm82.a2.v1;Name=Glyma.01G009100;ancestorIdentifier=Glyma01g01251.v1.1
Chr01,901695,903187,ID=Glyma.01G009200.Wm82.a2.v1;Name=Glyma.01G009200;ancestorIdentifier=Glyma01g01260.v1.1
Chr01,908484,917161,ID=Glyma.01G009300.Wm82.a2.v1;Name=Glyma.01G009300;ancestorIdentifier=Glyma01g01270.v1.1
Chr01,920066,926129,ID=Glyma.01G009400.Wm82.a2.v1;Name=Glyma.01G009400;ancestorIdentifier=Glyma01g01280.v1.1
Chr01,934715,936944,ID=Glyma.01G009500.Wm82.a2.v1;Name=Glyma.01G009500;ancestorIdentifier=Glyma01g01291.v1.1
Chr01,937652,940822,ID=Glyma.01G009600.Wm82.a2.v1;Name=Glyma.01G009600;ancestorIdentifier=Glyma01g01300.v1.1
Chr01,952611,956924,ID=Glyma.01G009700.Wm82.a2.v1;Name=Glyma.01G009700;ancestorIdentifier=Glyma01g01310.v1.1
Chr01,959845,963550,ID=Glyma.01G009800.Wm82.a2.v1;Name=Glyma.01G009800;ancestorIdentifier=Glyma01g01330.v1.1
Chr01,967283,971604,ID=Glyma.01G009900.Wm82.a2.v1;Name=Glyma.01G009900;ancestorIdentifier=Glyma01g01340.v1.1
Chr01,973266,978674,ID=Glyma.01G010000.Wm82.a2.v1;Name=Glyma.01G010000;ancestorIdentifier=Glyma01g01350.v1.1
Chr01,980614,987665,ID=Glyma.01G010100.Wm82.a2.v1;Name=Glyma.01G010100;ancestorIdentifier=Glyma01g01360.v1.1
Chr01,993024,997480,ID=Glyma.01G010200.Wm82.a2.v1;Name=Glyma.01G010200;ancestorIdentifier=Glyma01g01370.v1.1
Chr01,1001210,1006864,ID=Glyma.01G010300.Wm82.a2.v1;Name=Glyma.01G010300;ancestorIdentifier=Glyma01g01380.v1.1
Chr01,1009200,1013846,ID=Glyma.01G010400.Wm82.a2.v1;Name=Glyma.01G010400;ancestorIdentifier=Glyma01g01390.v1.1
Chr01,1018533,1021955,ID=Glyma.01G010500.Wm82.a2.v1;Name=Glyma.01G010500;ancestorIdentifier=Glyma01g01400.v1.1
Chr01,1023389,1026035,ID=Glyma.01G010600.Wm82.a2.v1;Name=Glyma.01G010600;ancestorIdentifier=Glyma01g01410.v1.1
Chr01,1029283,1033685,ID=Glyma.01G010700.Wm82.a2.v1;Name=Glyma.01G010700;ancestorIdentifier=Glyma01g01420.v1.1
Chr01,1036293,1043767,ID=Glyma.01G010800.Wm82.a2.v1;Name=Glyma.01G010800;ancestorIdentifier=Glyma01g01431.v1.1
Chr01,1047531,1051340,ID=Glyma.01G010900.Wm82.a2.v1;Name=Glyma.01G010900;ancestorIdentifier=Glyma01g01440.v1.1
Chr01,1053128,1053792,ID=Glyma.01G011000.Wm82.a2.v1;Name=Glyma.01G011000;ancestorIdentifier=Glyma01g01450.v1.1
Chr01,1057125,1061925,ID=Glyma.01G011100.Wm82.a2.v1;Name=Glyma.01G011100;ancestorIdentifier=Glyma01g01460.v1.1
Chr01,1066465,1073644,ID=Glyma.01G011200.Wm82.a2.v1;Name=Glyma.01G011200;ancestorIdentifier=Glyma01g01470.v1.1
Chr01,1084424,1087061,ID=Glyma.01G011300.Wm82.a2.v1;Name=Glyma.01G011300;ancestorIdentifier=Glyma01g01480.v1.1
Chr01,1087724,1091143,ID=Glyma.01G011400.Wm82.a2.v1;Name=Glyma.01G011400;ancestorIdentifier=Glyma01g01491.v1.1
Chr01,1091564,1095405,ID=Glyma.01G011500.Wm82.a2.v1;Name=Glyma.01G011500;ancestorIdentifier=Glyma01g01500.v1.1
Chr01,1122016,1126673,ID=Glyma.01G011600.Wm82.a2.v1;Name=Glyma.01G011600;ancestorIdentifier=Glyma01g01510.v1.1
Chr01,1130669,1132629,ID=Glyma.01G011700.Wm82.a2.v1;Name=Glyma.01G011700;ancestorIdentifier=Glyma01g01521.v1.1
Chr01,1134872,1136320,ID=Glyma.01G011800.Wm82.a2.v1;Name=Glyma.01G011800;ancestorIdentifier=Glyma01g01530.v1.1
Chr01,1140332,1146805,ID=Glyma.01G011900.Wm82.a2.v1;Name=Glyma.01G011900;ancestorIdentifier=Glyma01g01550.v1.1
Chr01,1157100,1161503,ID=Glyma.01G012000.Wm82.a2.v1;Name=Glyma.01G012000;ancestorIdentifier=Glyma01g01560.v1.1
Chr01,1162070,1167484,ID=Glyma.01G012100.Wm82.a2.v1;Name=Glyma.01G012100;ancestorIdentifier=Glyma01g01570.v1.1
Chr01,1181837,1185096,ID=Glyma.01G012200.Wm82.a2.v1;Name=Glyma.01G012200;ancestorIdentifier=Glyma01g01580.v1.1
Chr01,1193004,1194457,ID=Glyma.01G012300.Wm82.a2.v1;Name=Glyma.01G012300;ancestorIdentifier=Glyma01g01590.v1.1
Chr01,1197820,1201968,ID=Glyma.01G012400.Wm82.a2.v1;Name=Glyma.01G012400;ancestorIdentifier=Glyma01g01601.v1.1
Chr01,1204032,1208621,ID=Glyma.01G012500.Wm82.a2.v1;Name=Glyma.01G012500;ancestorIdentifier=Glyma01g01610.v1.1
Chr01,1207929,1208531,ID=Glyma.01G012600.Wm82.a2.v1;Name=Glyma.01G012600;ancestorIdentifier=Glyma01g01671.v1.1
Chr01,1211160,1216306,ID=Glyma.01G012700.Wm82.a2.v1;Name=Glyma.01G012700
Chr01,1220267,1224974,ID=Glyma.01G012800.Wm82.a2.v1;Name=Glyma.01G012800;ancestorIdentifier=Glyma01g01630.v1.1
Chr01,1228018,1230052,ID=Glyma.01G012900.Wm82.a2.v1;Name=Glyma.01G012900;ancestorIdentifier=Glyma01g01641.v1.1
Chr01,1232056,1232591,ID=Glyma.01G013000.Wm82.a2.v1;Name=Glyma.01G013000;ancestorIdentifier=Glyma01g01651.v1.1
Chr01,1233755,1237513,ID=Glyma.01G013100.Wm82.a2.v1;Name=Glyma.01G013100;ancestorIdentifier=Glyma01g01680.v1.1
Chr01,1245513,1250153,ID=Glyma.01G013200.Wm82.a2.v1;Name=Glyma.01G013200;ancestorIdentifier=Glyma01g01690.v1.1
Chr01,1267962,1275041,ID=Glyma.01G013300.Wm82.a2.v1;Name=Glyma.01G013300;ancestorIdentifier=Glyma01g01700.v1.1
Chr01,1278300,1280130,ID=Glyma.01G013400.Wm82.a2.v1;Name=Glyma.01G013400;ancestorIdentifier=Glyma01g01715.v1.1
Chr01,1284193,1292972,ID=Glyma.01G013500.Wm82.a2.v1;Name=Glyma.01G013500;ancestorIdentifier=Glyma01g01730.v1.1
Chr01,1302163,1312433,ID=Glyma.01G013600.Wm82.a2.v1;Name=Glyma.01G013600;ancestorIdentifier=Glyma01g01740.v1.1
Chr01,1309915,1310645,ID=Glyma.01G013700.Wm82.a2.v1;Name=Glyma.01G013700
Chr01,1314163,1316550,ID=Glyma.01G013800.Wm82.a2.v1;Name=Glyma.01G013800;ancestorIdentifier=Glyma01g01750.v1.1
Chr01,1327885,1331315,ID=Glyma.01G013900.Wm82.a2.v1;Name=Glyma.01G013900;ancestorIdentifier=Glyma01g01770.v1.1
Chr01,1337737,1342734,ID=Glyma.01G014000.Wm82.a2.v1;Name=Glyma.01G014000;ancestorIdentifier=Glyma01g01780.v1.1
Chr01,1352031,1357445,ID=Glyma.01G014100.Wm82.a2.v1;Name=Glyma.01G014100;ancestorIdentifier=Glyma01g01790.v1.1
Chr01,1371903,1382029,ID=Glyma.01G014200.Wm82.a2.v1;Name=Glyma.01G014200;ancestorIdentifier=Glyma01g01805.v1.1
Chr01,1386439,1387102,ID=Glyma.01G014300.Wm82.a2.v1;Name=Glyma.01G014300;ancestorIdentifier=Glyma01g01820.v1.1
Chr01,1389107,1393444,ID=Glyma.01G014400.Wm82.a2.v1;Name=Glyma.01G014400;ancestorIdentifier=Glyma01g01830.v1.1
Chr01,1394486,1397925,ID=Glyma.01G014500.Wm82.a2.v1;Name=Glyma.01G014500;ancestorIdentifier=Glyma01g01840.v1.1
Chr01,1404289,1411232,ID=Glyma.01G014600.Wm82.a2.v1;Name=Glyma.01G014600;ancestorIdentifier=Glyma01g01850.v1.1
Chr01,1427800,1434338,ID=Glyma.01G014700.Wm82.a2.v1;Name=Glyma.01G014700;ancestorIdentifier=Glyma01g01860.v1.1
Chr01,1459585,1464612,ID=Glyma.01G014800.Wm82.a2.v1;Name=Glyma.01G014800;ancestorIdentifier=Glyma01g01875.v1.1
Chr01,1479986,1484286,ID=Glyma.01G014900.Wm82.a2.v1;Name=Glyma.01G014900;ancestorIdentifier=Glyma01g01890.v1.1
Chr01,1485325,1491704,ID=Glyma.01G015000.Wm82.a2.v1;Name=Glyma.01G015000;ancestorIdentifier=Glyma01g01900.v1.1
Chr01,1496846,1500010,ID=Glyma.01G015100.Wm82.a2.v1;Name=Glyma.01G015100;ancestorIdentifier=Glyma01g01910.v1.1
Chr01,1501239,1505312,ID=Glyma.01G015200.Wm82.a2.v1;Name=Glyma.01G015200;ancestorIdentifier=Glyma01g01920.v1.1
Chr01,1507119,1508864,ID=Glyma.01G015300.Wm82.a2.v1;Name=Glyma.01G015300;ancestorIdentifier=Glyma01g01930.v1.1
Chr01,1510354,1511458,ID=Glyma.01G015400.Wm82.a2.v1;Name=Glyma.01G015400;ancestorIdentifier=Glyma01g01940.v1.1
Chr01,1516447,1519964,ID=Glyma.01G015500.Wm82.a2.v1;Name=Glyma.01G015500;ancestorIdentifier=Glyma01g01950.v1.1
Chr01,1522027,1527320,ID=Glyma.01G015600.Wm82.a2.v1;Name=Glyma.01G015600;ancestorIdentifier=Glyma01g01960.v1.1
Chr01,1528792,1532355,ID=Glyma.01G015700.Wm82.a2.v1;Name=Glyma.01G015700;ancestorIdentifier=Glyma01g01970.v1.1
Chr01,1533147,1534160,ID=Glyma.01G015800.Wm82.a2.v1;Name=Glyma.01G015800;ancestorIdentifier=Glyma01g01980.v1.1
Chr01,1536576,1540311,ID=Glyma.01G015900.Wm82.a2.v1;Name=Glyma.01G015900;ancestorIdentifier=Glyma01g01990.v1.1
Chr01,1547216,1547437,ID=Glyma.01G016000.Wm82.a2.v1;Name=Glyma.01G016000;ancestorIdentifier=Glyma01g02020.v1.1
Chr01,1548355,1551672,ID=Glyma.01G016100.Wm82.a2.v1;Name=Glyma.01G016100;ancestorIdentifier=Glyma01g02031.v1.1
Chr01,1553067,1556242,ID=Glyma.01G016200.Wm82.a2.v1;Name=Glyma.01G016200
Chr01,1555182,1556040,ID=Glyma.01G016300.Wm82.a2.v1;Name=Glyma.01G016300
Chr01,1560698,1564822,ID=Glyma.01G016400.Wm82.a2.v1;Name=Glyma.01G016400;ancestorIdentifier=Glyma01g02050.v1.1
Chr01,1573790,1583422,ID=Glyma.01G016500.Wm82.a2.v1;Name=Glyma.01G016500;ancestorIdentifier=Glyma01g02060.v1.1
Chr01,1592908,1595410,ID=Glyma.01G016600.Wm82.a2.v1;Name=Glyma.01G016600;ancestorIdentifier=Glyma01g02070.v1.1
Chr01,1599357,1600466,ID=Glyma.01G016700.Wm82.a2.v1;Name=Glyma.01G016700;ancestorIdentifier=Glyma01g02080.v1.1
Chr01,1609124,1612598,ID=Glyma.01G016800.Wm82.a2.v1;Name=Glyma.01G016800;ancestorIdentifier=Glyma01g02090.v1.1
Chr01,1614637,1619559,ID=Glyma.01G016900.Wm82.a2.v1;Name=Glyma.01G016900;ancestorIdentifier=Glyma01g02100.v1.1
Chr01,1622886,1624365,ID=Glyma.01G017000.Wm82.a2.v1;Name=Glyma.01G017000;ancestorIdentifier=Glyma01g02110.v1.1
Chr01,1634013,1637492,ID=Glyma.01G017100.Wm82.a2.v1;Name=Glyma.01G017100;ancestorIdentifier=Glyma01g02120.v1.1
Chr01,1642862,1643728,ID=Glyma.01G017200.Wm82.a2.v1;Name=Glyma.01G017200;ancestorIdentifier=Glyma01g02130.v1.1
Chr01,1648449,1650121,ID=Glyma.01G017300.Wm82.a2.v1;Name=Glyma.01G017300;ancestorIdentifier=Glyma01g02140.v1.1
Chr01,1653678,1657140,ID=Glyma.01G017400.Wm82.a2.v1;Name=Glyma.01G017400;ancestorIdentifier=Glyma01g02150.v1.1
Chr01,1662657,1663915,ID=Glyma.01G017500.Wm82.a2.v1;Name=Glyma.01G017500;ancestorIdentifier=Glyma01g02160.v1.1
Chr01,1673427,1674421,ID=Glyma.01G017600.Wm82.a2.v1;Name=Glyma.01G017600;ancestorIdentifier=Glyma01g02171.v1.1
Chr01,1689030,1691957,ID=Glyma.01G017700.Wm82.a2.v1;Name=Glyma.01G017700;ancestorIdentifier=Glyma01g02180.v1.1
Chr01,1722270,1723518,ID=Glyma.01G017800.Wm82.a2.v1;Name=Glyma.01G017800;ancestorIdentifier=Glyma01g02190.v1.1
Chr01,1734474,1735545,ID=Glyma.01G017900.Wm82.a2.v1;Name=Glyma.01G017900;ancestorIdentifier=Glyma01g02200.v1.1
Chr01,1736217,1737749,ID=Glyma.01G018000.Wm82.a2.v1;Name=Glyma.01G018000;ancestorIdentifier=Glyma01g02215.v1.1
Chr01,1745243,1746141,ID=Glyma.01G018100.Wm82.a2.v1;Name=Glyma.01G018100
Chr01,1748639,1749703,ID=Glyma.01G018200.Wm82.a2.v1;Name=Glyma.01G018200;ancestorIdentifier=Glyma01g02235.v1.1
Chr01,1750027,1754223,ID=Glyma.01G018300.Wm82.a2.v1;Name=Glyma.01G018300;ancestorIdentifier=Glyma01g02240.v1.1
Chr01,1772897,1774869,ID=Glyma.01G018400.Wm82.a2.v1;Name=Glyma.01G018400;ancestorIdentifier=Glyma01g02251.v1.1
Chr01,1782875,1783916,ID=Glyma.01G018500.Wm82.a2.v1;Name=Glyma.01G018500;ancestorIdentifier=Glyma01g02260.v1.1
Chr01,1783917,1787272,ID=Glyma.01G018600.Wm82.a2.v1;Name=Glyma.01G018600;ancestorIdentifier=Glyma01g02270.v1.1
Chr01,1790049,1792039,ID=Glyma.01G018700.Wm82.a2.v1;Name=Glyma.01G018700;ancestorIdentifier=Glyma01g02280.v1.1
Chr01,1803842,1805405,ID=Glyma.01G018800.Wm82.a2.v1;Name=Glyma.01G018800;ancestorIdentifier=Glyma01g02290.v1.1
Chr01,1814560,1817417,ID=Glyma.01G018900.Wm82.a2.v1;Name=Glyma.01G018900;ancestorIdentifier=Glyma01g02295.v1.1
Chr01,1818232,1821908,ID=Glyma.01G019000.Wm82.a2.v1;Name=Glyma.01G019000;ancestorIdentifier=Glyma01g02300.v1.1
Chr01,1826798,1836387,ID=Glyma.01G019100.Wm82.a2.v1;Name=Glyma.01G019100;ancestorIdentifier=Glyma01g02321.v1.1
Chr01,1839153,1846859,ID=Glyma.01G019200.Wm82.a2.v1;Name=Glyma.01G019200;ancestorIdentifier=Glyma01g02330.v1.1
Chr01,1865692,1868540,ID=Glyma.01G019300.Wm82.a2.v1;Name=Glyma.01G019300;ancestorIdentifier=Glyma01g02340.v1.1
Chr01,1886628,1890851,ID=Glyma.01G019400.Wm82.a2.v1;Name=Glyma.01G019400;ancestorIdentifier=Glyma01g02350.v1.1
Chr01,1905829,1906826,ID=Glyma.01G019500.Wm82.a2.v1;Name=Glyma.01G019500;ancestorIdentifier=Glyma01g02360.v1.1
