Chrom,Start,Stop,Gene
Chr08,494238,497206,ID=Glyma.08G006200.Wm82.a2.v1;Name=Glyma.08G006200;ancestorIdentifier=Glyma08g00895.v1.1
Chr08,499401,503143,ID=Glyma.08G006300.Wm82.a2.v1;Name=Glyma.08G006300;ancestorIdentifier=Glyma08g00900.v1.1
Chr08,506746,513658,ID=Glyma.08G006400.Wm82.a2.v1;Name=Glyma.08G006400;ancestorIdentifier=Glyma08g00910.v1.1
Chr08,517457,521063,ID=Glyma.08G006500.Wm82.a2.v1;Name=Glyma.08G006500;ancestorIdentifier=Glyma08g00920.v1.1
Chr08,525221,526298,ID=Glyma.08G006600.Wm82.a2.v1;Name=Glyma.08G006600
Chr08,526664,528154,ID=Glyma.08G006700.Wm82.a2.v1;Name=Glyma.08G006700;ancestorIdentifier=Glyma08g00940.v1.1
Chr08,529726,529941,ID=Glyma.08G006800.Wm82.a2.v1;Name=Glyma.08G006800;ancestorIdentifier=Glyma08g00951.v1.1
Chr08,530526,534468,ID=Glyma.08G006900.Wm82.a2.v1;Name=Glyma.08G006900;ancestorIdentifier=Glyma08g00960.v1.1
Chr08,536194,539280,ID=Glyma.08G007000.Wm82.a2.v1;Name=Glyma.08G007000;ancestorIdentifier=Glyma08g00970.v1.1
Chr08,539839,542064,ID=Glyma.08G007100.Wm82.a2.v1;Name=Glyma.08G007100;ancestorIdentifier=Glyma08g00980.v1.1
Chr08,544453,546254,ID=Glyma.08G007200.Wm82.a2.v1;Name=Glyma.08G007200;ancestorIdentifier=Glyma08g00990.v1.1
Chr08,547009,550351,ID=Glyma.08G007300.Wm82.a2.v1;Name=Glyma.08G007300;ancestorIdentifier=Glyma08g01000.v1.1
Chr08,552047,557390,ID=Glyma.08G007400.Wm82.a2.v1;Name=Glyma.08G007400;ancestorIdentifier=Glyma08g01010.v1.1
Chr08,564523,572593,ID=Glyma.08G007500.Wm82.a2.v1;Name=Glyma.08G007500;ancestorIdentifier=Glyma08g01020.v1.1
Chr08,578711,582277,ID=Glyma.08G007600.Wm82.a2.v1;Name=Glyma.08G007600;ancestorIdentifier=Glyma08g01031.v1.1
Chr08,585744,594138,ID=Glyma.08G007700.Wm82.a2.v1;Name=Glyma.08G007700;ancestorIdentifier=Glyma08g01040.v1.1
Chr08,607655,610045,ID=Glyma.08G007800.Wm82.a2.v1;Name=Glyma.08G007800;ancestorIdentifier=Glyma08g01050.v1.1
Chr08,609472,612490,ID=Glyma.08G007900.Wm82.a2.v1;Name=Glyma.08G007900;ancestorIdentifier=Glyma08g01060.v1.1
Chr08,612911,623657,ID=Glyma.08G008000.Wm82.a2.v1;Name=Glyma.08G008000;ancestorIdentifier=Glyma08g01070.v1.1
Chr08,643138,649093,ID=Glyma.08G008100.Wm82.a2.v1;Name=Glyma.08G008100;ancestorIdentifier=Glyma08g01100.v1.1
Chr08,647785,651743,ID=Glyma.08G008200.Wm82.a2.v1;Name=Glyma.08G008200;ancestorIdentifier=Glyma08g01115.v1.1
Chr08,660002,663777,ID=Glyma.08G008300.Wm82.a2.v1;Name=Glyma.08G008300;ancestorIdentifier=Glyma08g01130.v1.1
Chr08,664591,672931,ID=Glyma.08G008400.Wm82.a2.v1;Name=Glyma.08G008400;ancestorIdentifier=Glyma08g01140.v1.1
Chr08,666357,668169,ID=Glyma.08G008500.Wm82.a2.v1;Name=Glyma.08G008500;ancestorIdentifier=Glyma08g01151.v1.1
Chr08,670999,680448,ID=Glyma.08G008600.Wm82.a2.v1;Name=Glyma.08G008600;ancestorIdentifier=Glyma08g01160.v1.1
Chr08,682896,686265,ID=Glyma.08G008700.Wm82.a2.v1;Name=Glyma.08G008700;ancestorIdentifier=Glyma08g01170.v1.1
Chr08,690022,691791,ID=Glyma.08G008800.Wm82.a2.v1;Name=Glyma.08G008800;ancestorIdentifier=Glyma08g01180.v1.1
Chr08,693228,696708,ID=Glyma.08G008900.Wm82.a2.v1;Name=Glyma.08G008900;ancestorIdentifier=Glyma08g01190.v1.1
Chr08,697409,703362,ID=Glyma.08G009000.Wm82.a2.v1;Name=Glyma.08G009000;ancestorIdentifier=Glyma08g01200.v1.1
Chr08,706754,709992,ID=Glyma.08G009100.Wm82.a2.v1;Name=Glyma.08G009100;ancestorIdentifier=Glyma08g01210.v1.1
Chr08,727207,730072,ID=Glyma.08G009200.Wm82.a2.v1;Name=Glyma.08G009200;ancestorIdentifier=Glyma08g01230.v1.1
Chr08,731343,735519,ID=Glyma.08G009300.Wm82.a2.v1;Name=Glyma.08G009300;ancestorIdentifier=Glyma08g01240.v1.1
Chr08,737511,741479,ID=Glyma.08G009400.Wm82.a2.v1;Name=Glyma.08G009400;ancestorIdentifier=Glyma08g01250.v1.1
Chr08,746020,749955,ID=Glyma.08G009500.Wm82.a2.v1;Name=Glyma.08G009500
Chr08,750020,751512,ID=Glyma.08G009600.Wm82.a2.v1;Name=Glyma.08G009600;ancestorIdentifier=Glyma08g01270.v1.1
Chr08,753940,756150,ID=Glyma.08G009700.Wm82.a2.v1;Name=Glyma.08G009700;ancestorIdentifier=Glyma08g01280.v1.1
Chr08,761359,765109,ID=Glyma.08G009800.Wm82.a2.v1;Name=Glyma.08G009800;ancestorIdentifier=Glyma08g01290.v1.1
Chr08,773999,776526,ID=Glyma.08G009900.Wm82.a2.v1;Name=Glyma.08G009900;ancestorIdentifier=Glyma08g01300.v1.1
Chr08,783935,786451,ID=Glyma.08G010000.Wm82.a2.v1;Name=Glyma.08G010000;ancestorIdentifier=Glyma08g01310.v1.1
Chr08,796947,804186,ID=Glyma.08G010100.Wm82.a2.v1;Name=Glyma.08G010100;ancestorIdentifier=Glyma08g01320.v1.1
Chr08,806399,806755,ID=Glyma.08G010200.Wm82.a2.v1;Name=Glyma.08G010200
Chr08,810285,828665,ID=Glyma.08G010300.Wm82.a2.v1;Name=Glyma.08G010300;ancestorIdentifier=Glyma08g01340.v1.1
Chr08,839816,840587,ID=Glyma.08G010400.Wm82.a2.v1;Name=Glyma.08G010400;ancestorIdentifier=Glyma08g01350.v1.1
Chr08,843554,847028,ID=Glyma.08G010500.Wm82.a2.v1;Name=Glyma.08G010500;ancestorIdentifier=Glyma08g01360.v1.1
Chr08,853314,859280,ID=Glyma.08G010600.Wm82.a2.v1;Name=Glyma.08G010600;ancestorIdentifier=Glyma08g01370.v1.1
Chr08,859826,863594,ID=Glyma.08G010700.Wm82.a2.v1;Name=Glyma.08G010700;ancestorIdentifier=Glyma08g01380.v1.1
Chr08,863774,866657,ID=Glyma.08G010800.Wm82.a2.v1;Name=Glyma.08G010800;ancestorIdentifier=Glyma08g01390.v1.1
Chr08,870592,872192,ID=Glyma.08G010900.Wm82.a2.v1;Name=Glyma.08G010900;ancestorIdentifier=Glyma08g01400.v1.1
Chr08,875831,877240,ID=Glyma.08G011000.Wm82.a2.v1;Name=Glyma.08G011000
Chr08,886931,889373,ID=Glyma.08G011100.Wm82.a2.v1;Name=Glyma.08G011100;ancestorIdentifier=Glyma08g01410.v1.1
Chr08,896012,899237,ID=Glyma.08G011200.Wm82.a2.v1;Name=Glyma.08G011200;ancestorIdentifier=Glyma08g01420.v1.1
Chr08,901327,902577,ID=Glyma.08G011300.Wm82.a2.v1;Name=Glyma.08G011300;ancestorIdentifier=Glyma08g01430.v1.1
Chr08,903653,907626,ID=Glyma.08G011400.Wm82.a2.v1;Name=Glyma.08G011400;ancestorIdentifier=Glyma08g01440.v1.1
Chr08,919388,923133,ID=Glyma.08G011500.Wm82.a2.v1;Name=Glyma.08G011500;ancestorIdentifier=Glyma08g01450.v1.1
Chr08,927328,930498,ID=Glyma.08G011600.Wm82.a2.v1;Name=Glyma.08G011600;ancestorIdentifier=Glyma08g01460.v1.1
Chr08,931620,937344,ID=Glyma.08G011700.Wm82.a2.v1;Name=Glyma.08G011700;ancestorIdentifier=Glyma08g01470.v1.1
Chr08,942038,944988,ID=Glyma.08G011800.Wm82.a2.v1;Name=Glyma.08G011800;ancestorIdentifier=Glyma08g01480.v1.1
Chr08,949736,951054,ID=Glyma.08G011900.Wm82.a2.v1;Name=Glyma.08G011900;ancestorIdentifier=Glyma08g01490.v1.1
Chr08,952604,959745,ID=Glyma.08G012000.Wm82.a2.v1;Name=Glyma.08G012000;ancestorIdentifier=Glyma08g01500.v1.1
Chr08,961656,964119,ID=Glyma.08G012100.Wm82.a2.v1;Name=Glyma.08G012100;ancestorIdentifier=Glyma08g01510.v1.1
Chr08,965282,968363,ID=Glyma.08G012200.Wm82.a2.v1;Name=Glyma.08G012200
Chr08,969117,970012,ID=Glyma.08G012300.Wm82.a2.v1;Name=Glyma.08G012300;ancestorIdentifier=Glyma08g01531.v1.1
Chr08,972620,976838,ID=Glyma.08G012400.Wm82.a2.v1;Name=Glyma.08G012400;ancestorIdentifier=Glyma08g01540.v1.1
Chr08,977454,981541,ID=Glyma.08G012500.Wm82.a2.v1;Name=Glyma.08G012500;ancestorIdentifier=Glyma08g01550.v1.1
Chr08,982876,989475,ID=Glyma.08G012600.Wm82.a2.v1;Name=Glyma.08G012600;ancestorIdentifier=Glyma08g01570.v1.1
Chr08,991260,993412,ID=Glyma.08G012700.Wm82.a2.v1;Name=Glyma.08G012700;ancestorIdentifier=Glyma08g01580.v1.1
Chr08,994156,998009,ID=Glyma.08G012800.Wm82.a2.v1;Name=Glyma.08G012800;ancestorIdentifier=Glyma08g01590.v1.1
Chr08,1007553,1008123,ID=Glyma.08G012900.Wm82.a2.v1;Name=Glyma.08G012900;ancestorIdentifier=Glyma08g01601.v1.1
Chr08,1017380,1022895,ID=Glyma.08G013000.Wm82.a2.v1;Name=Glyma.08G013000;ancestorIdentifier=Glyma08g01610.v1.1
Chr08,1027312,1028389,ID=Glyma.08G013100.Wm82.a2.v1;Name=Glyma.08G013100;ancestorIdentifier=Glyma08g01620.v1.1
Chr08,1039356,1044728,ID=Glyma.08G013200.Wm82.a2.v1;Name=Glyma.08G013200;ancestorIdentifier=Glyma08g01640.v1.1
Chr08,1047755,1050557,ID=Glyma.08G013300.Wm82.a2.v1;Name=Glyma.08G013300;ancestorIdentifier=Glyma08g01650.v1.1
Chr08,1051713,1053404,ID=Glyma.08G013400.Wm82.a2.v1;Name=Glyma.08G013400;ancestorIdentifier=Glyma08g01660.v1.1
Chr08,1055229,1057422,ID=Glyma.08G013500.Wm82.a2.v1;Name=Glyma.08G013500;ancestorIdentifier=Glyma08g01670.v1.1
Chr08,1067282,1070364,ID=Glyma.08G013600.Wm82.a2.v1;Name=Glyma.08G013600;ancestorIdentifier=Glyma08g01680.v1.1
Chr08,1070653,1074020,ID=Glyma.08G013700.Wm82.a2.v1;Name=Glyma.08G013700;ancestorIdentifier=Glyma08g01691.v1.1
Chr08,1074679,1077283,ID=Glyma.08G013800.Wm82.a2.v1;Name=Glyma.08G013800;ancestorIdentifier=Glyma08g01700.v1.1
Chr08,1078069,1080073,ID=Glyma.08G013900.Wm82.a2.v1;Name=Glyma.08G013900;ancestorIdentifier=Glyma08g01710.v1.1
Chr08,1080565,1085103,ID=Glyma.08G014000.Wm82.a2.v1;Name=Glyma.08G014000;ancestorIdentifier=Glyma08g01721.v1.1
Chr08,1088615,1099837,ID=Glyma.08G014100.Wm82.a2.v1;Name=Glyma.08G014100;ancestorIdentifier=Glyma08g01730.v1.1
Chr08,1100912,1103362,ID=Glyma.08G014200.Wm82.a2.v1;Name=Glyma.08G014200;ancestorIdentifier=Glyma08g01740.v1.1
Chr08,1105347,1113718,ID=Glyma.08G014300.Wm82.a2.v1;Name=Glyma.08G014300;ancestorIdentifier=Glyma08g01750.v1.1
Chr08,1118560,1120658,ID=Glyma.08G014400.Wm82.a2.v1;Name=Glyma.08G014400;ancestorIdentifier=Glyma08g01760.v1.1
Chr08,1128632,1134459,ID=Glyma.08G014500.Wm82.a2.v1;Name=Glyma.08G014500;ancestorIdentifier=Glyma08g01770.v1.1
Chr08,1135681,1140684,ID=Glyma.08G014600.Wm82.a2.v1;Name=Glyma.08G014600;ancestorIdentifier=Glyma08g01780.v1.1
Chr08,1142437,1146790,ID=Glyma.08G014700.Wm82.a2.v1;Name=Glyma.08G014700;ancestorIdentifier=Glyma08g01791.v1.1
Chr08,1148018,1156360,ID=Glyma.08G014800.Wm82.a2.v1;Name=Glyma.08G014800;ancestorIdentifier=Glyma08g01800.v1.1
Chr08,1170230,1174695,ID=Glyma.08G014900.Wm82.a2.v1;Name=Glyma.08G014900;ancestorIdentifier=Glyma08g01810.v1.1
Chr08,1181318,1184680,ID=Glyma.08G015000.Wm82.a2.v1;Name=Glyma.08G015000;ancestorIdentifier=Glyma08g01820.v1.1
Chr08,1185504,1191073,ID=Glyma.08G015100.Wm82.a2.v1;Name=Glyma.08G015100;ancestorIdentifier=Glyma08g01835.v1.1
Chr08,1192553,1196523,ID=Glyma.08G015200.Wm82.a2.v1;Name=Glyma.08G015200;ancestorIdentifier=Glyma08g01850.v1.1
Chr08,1204914,1206691,ID=Glyma.08G015300.Wm82.a2.v1;Name=Glyma.08G015300;ancestorIdentifier=Glyma08g01860.v1.1
Chr08,1208832,1211762,ID=Glyma.08G015400.Wm82.a2.v1;Name=Glyma.08G015400;ancestorIdentifier=Glyma08g01870.v1.1
Chr08,1212359,1220963,ID=Glyma.08G015500.Wm82.a2.v1;Name=Glyma.08G015500;ancestorIdentifier=Glyma08g01881.v1.1
Chr08,1227837,1229427,ID=Glyma.08G015600.Wm82.a2.v1;Name=Glyma.08G015600;ancestorIdentifier=Glyma08g01890.v1.1
Chr08,1239656,1242055,ID=Glyma.08G015700.Wm82.a2.v1;Name=Glyma.08G015700;ancestorIdentifier=Glyma08g01900.v1.1
Chr08,1243723,1246494,ID=Glyma.08G015800.Wm82.a2.v1;Name=Glyma.08G015800;ancestorIdentifier=Glyma08g01910.v1.1
Chr08,1251406,1259981,ID=Glyma.08G015900.Wm82.a2.v1;Name=Glyma.08G015900;ancestorIdentifier=Glyma08g01921.v1.1
Chr08,1264112,1268664,ID=Glyma.08G016000.Wm82.a2.v1;Name=Glyma.08G016000;ancestorIdentifier=Glyma08g01930.v1.1
Chr08,1271249,1274468,ID=Glyma.08G016100.Wm82.a2.v1;Name=Glyma.08G016100;ancestorIdentifier=Glyma08g01940.v1.1
Chr08,1278226,1285229,ID=Glyma.08G016200.Wm82.a2.v1;Name=Glyma.08G016200;ancestorIdentifier=Glyma08g01950.v1.1
Chr08,1287939,1291040,ID=Glyma.08G016300.Wm82.a2.v1;Name=Glyma.08G016300;ancestorIdentifier=Glyma08g01960.v1.1
Chr08,1297707,1305690,ID=Glyma.08G016400.Wm82.a2.v1;Name=Glyma.08G016400;ancestorIdentifier=Glyma08g01970.v1.1
Chr08,1311496,1313676,ID=Glyma.08G016500.Wm82.a2.v1;Name=Glyma.08G016500;ancestorIdentifier=Glyma08g01980.v1.1
Chr08,1321360,1325039,ID=Glyma.08G016600.Wm82.a2.v1;Name=Glyma.08G016600;ancestorIdentifier=Glyma08g01990.v1.1
Chr08,1330226,1331366,ID=Glyma.08G016700.Wm82.a2.v1;Name=Glyma.08G016700;ancestorIdentifier=Glyma08g02000.v1.1
Chr08,1347968,1351791,ID=Glyma.08G016800.Wm82.a2.v1;Name=Glyma.08G016800;ancestorIdentifier=Glyma08g02010.v1.1
Chr08,1359429,1364014,ID=Glyma.08G016900.Wm82.a2.v1;Name=Glyma.08G016900;ancestorIdentifier=Glyma08g02020.v1.1
Chr08,1371560,1375111,ID=Glyma.08G017000.Wm82.a2.v1;Name=Glyma.08G017000;ancestorIdentifier=Glyma08g02030.v1.1
Chr08,1385005,1385172,ID=Glyma.08G017100.Wm82.a2.v1;Name=Glyma.08G017100
Chr08,1396256,1397471,ID=Glyma.08G017200.Wm82.a2.v1;Name=Glyma.08G017200;ancestorIdentifier=Glyma08g02041.v1.1
Chr08,1401842,1404703,ID=Glyma.08G017300.Wm82.a2.v1;Name=Glyma.08G017300;ancestorIdentifier=Glyma08g02050.v1.1
Chr08,1404725,1408408,ID=Glyma.08G017400.Wm82.a2.v1;Name=Glyma.08G017400;ancestorIdentifier=Glyma08g02060.v1.1
Chr08,1412195,1414362,ID=Glyma.08G017500.Wm82.a2.v1;Name=Glyma.08G017500;ancestorIdentifier=Glyma08g02070.v1.1
Chr08,1417055,1420063,ID=Glyma.08G017600.Wm82.a2.v1;Name=Glyma.08G017600;ancestorIdentifier=Glyma08g02080.v1.1
Chr08,1429408,1431684,ID=Glyma.08G017700.Wm82.a2.v1;Name=Glyma.08G017700;ancestorIdentifier=Glyma08g02090.v1.1
Chr08,1434223,1441150,ID=Glyma.08G017800.Wm82.a2.v1;Name=Glyma.08G017800;ancestorIdentifier=Glyma08g02100.v1.1
Chr08,1443726,1445612,ID=Glyma.08G017900.Wm82.a2.v1;Name=Glyma.08G017900;ancestorIdentifier=Glyma08g02110.v1.1
Chr08,1450278,1453241,ID=Glyma.08G018000.Wm82.a2.v1;Name=Glyma.08G018000;ancestorIdentifier=Glyma08g02130.v1.1
Chr08,1464874,1468992,ID=Glyma.08G018100.Wm82.a2.v1;Name=Glyma.08G018100;ancestorIdentifier=Glyma08g02140.v1.1
Chr08,1466789,1467371,ID=Glyma.08G018200.Wm82.a2.v1;Name=Glyma.08G018200;ancestorIdentifier=Glyma08g02150.v1.1
Chr08,1475056,1476873,ID=Glyma.08G018300.Wm82.a2.v1;Name=Glyma.08G018300;ancestorIdentifier=Glyma08g02160.v1.1
Chr08,1485057,1494515,ID=Glyma.08G018400.Wm82.a2.v1;Name=Glyma.08G018400;ancestorIdentifier=Glyma08g02170.v1.1
Chr08,1498348,1502829,ID=Glyma.08G018500.Wm82.a2.v1;Name=Glyma.08G018500;ancestorIdentifier=Glyma08g02180.v1.1
Chr08,1501407,1501826,ID=Glyma.08G018600.Wm82.a2.v1;Name=Glyma.08G018600
Chr08,1510381,1515127,ID=Glyma.08G018700.Wm82.a2.v1;Name=Glyma.08G018700;ancestorIdentifier=Glyma08g02191.v1.1
Chr08,1515199,1517327,ID=Glyma.08G018800.Wm82.a2.v1;Name=Glyma.08G018800;ancestorIdentifier=Glyma08g02200.v1.1
Chr08,1537491,1547018,ID=Glyma.08G018900.Wm82.a2.v1;Name=Glyma.08G018900;ancestorIdentifier=Glyma08g02210.v1.1
Chr08,1549130,1550331,ID=Glyma.08G019000.Wm82.a2.v1;Name=Glyma.08G019000;ancestorIdentifier=Glyma08g02220.v1.1
Chr08,1555092,1556436,ID=Glyma.08G019100.Wm82.a2.v1;Name=Glyma.08G019100;ancestorIdentifier=Glyma08g02240.v1.1
Chr08,1562560,1563070,ID=Glyma.08G019200.Wm82.a2.v1;Name=Glyma.08G019200;ancestorIdentifier=Glyma08g02245.v1.1
Chr08,1566418,1568695,ID=Glyma.08G019300.Wm82.a2.v1;Name=Glyma.08G019300;ancestorIdentifier=Glyma08g02250.v1.1
Chr08,1572616,1579010,ID=Glyma.08G019400.Wm82.a2.v1;Name=Glyma.08G019400;ancestorIdentifier=Glyma08g02261.v1.1
Chr08,1582134,1589347,ID=Glyma.08G019500.Wm82.a2.v1;Name=Glyma.08G019500;ancestorIdentifier=Glyma08g02270.v1.1
