Chrom,Start,Stop,Gene
Chr19,841955,844295,ID=Glyma.19G008600.Wm82.a2.v1;Name=Glyma.19G008600;ancestorIdentifier=Glyma19g01150.v1.1
Chr19,847909,850573,ID=Glyma.19G008700.Wm82.a2.v1;Name=Glyma.19G008700;ancestorIdentifier=Glyma19g01160.v1.1
Chr19,852993,854711,ID=Glyma.19G008800.Wm82.a2.v1;Name=Glyma.19G008800;ancestorIdentifier=Glyma19g01180.v1.1
Chr19,857665,859202,ID=Glyma.19G008900.Wm82.a2.v1;Name=Glyma.19G008900;ancestorIdentifier=Glyma19g01190.v1.1
Chr19,860974,865476,ID=Glyma.19G009000.Wm82.a2.v1;Name=Glyma.19G009000;ancestorIdentifier=Glyma19g01200.v1.1
Chr19,866583,870397,ID=Glyma.19G009100.Wm82.a2.v1;Name=Glyma.19G009100;ancestorIdentifier=Glyma19g01210.v1.1
Chr19,878070,880597,ID=Glyma.19G009200.Wm82.a2.v1;Name=Glyma.19G009200;ancestorIdentifier=Glyma19g01220.v1.1
Chr19,881302,884263,ID=Glyma.19G009300.Wm82.a2.v1;Name=Glyma.19G009300;ancestorIdentifier=Glyma19g01230.v1.1
Chr19,885045,893253,ID=Glyma.19G009400.Wm82.a2.v1;Name=Glyma.19G009400;ancestorIdentifier=Glyma19g01240.v1.1
Chr19,897743,902899,ID=Glyma.19G009500.Wm82.a2.v1;Name=Glyma.19G009500;ancestorIdentifier=Glyma19g01250.v1.1
Chr19,902949,903967,ID=Glyma.19G009600.Wm82.a2.v1;Name=Glyma.19G009600
Chr19,907630,913061,ID=Glyma.19G009700.Wm82.a2.v1;Name=Glyma.19G009700;ancestorIdentifier=Glyma19g01260.v1.1
Chr19,917768,920819,ID=Glyma.19G009800.Wm82.a2.v1;Name=Glyma.19G009800;ancestorIdentifier=Glyma19g01270.v1.1
Chr19,923053,937826,ID=Glyma.19G009900.Wm82.a2.v1;Name=Glyma.19G009900;ancestorIdentifier=Glyma19g01280.v1.1
Chr19,954694,955118,ID=Glyma.19G010000.Wm82.a2.v1;Name=Glyma.19G010000
Chr19,957825,961567,ID=Glyma.19G010100.Wm82.a2.v1;Name=Glyma.19G010100;ancestorIdentifier=Glyma19g01300.v1.1
Chr19,961949,976606,ID=Glyma.19G010200.Wm82.a2.v1;Name=Glyma.19G010200;ancestorIdentifier=Glyma19g01310.v1.1
Chr19,999740,1004290,ID=Glyma.19G010300.Wm82.a2.v1;Name=Glyma.19G010300;ancestorIdentifier=Glyma19g01330.v1.1
Chr19,1006451,1007005,ID=Glyma.19G010400.Wm82.a2.v1;Name=Glyma.19G010400
Chr19,1007683,1010723,ID=Glyma.19G010500.Wm82.a2.v1;Name=Glyma.19G010500;ancestorIdentifier=Glyma19g01350.v1.1
Chr19,1011695,1016026,ID=Glyma.19G010600.Wm82.a2.v1;Name=Glyma.19G010600;ancestorIdentifier=Glyma19g01371.v1.1
Chr19,1017462,1020203,ID=Glyma.19G010700.Wm82.a2.v1;Name=Glyma.19G010700;ancestorIdentifier=Glyma19g01381.v1.1
Chr19,1020788,1033952,ID=Glyma.19G010800.Wm82.a2.v1;Name=Glyma.19G010800;ancestorIdentifier=Glyma19g01390.v1.1
Chr19,1044290,1051756,ID=Glyma.19G010900.Wm82.a2.v1;Name=Glyma.19G010900;ancestorIdentifier=Glyma19g01400.v1.1
Chr19,1055394,1060028,ID=Glyma.19G011000.Wm82.a2.v1;Name=Glyma.19G011000;ancestorIdentifier=Glyma19g01410.v1.1
Chr19,1073223,1073836,ID=Glyma.19G011100.Wm82.a2.v1;Name=Glyma.19G011100
Chr19,1082886,1085752,ID=Glyma.19G011200.Wm82.a2.v1;Name=Glyma.19G011200;ancestorIdentifier=Glyma19g01420.v1.1
Chr19,1093804,1097100,ID=Glyma.19G011300.Wm82.a2.v1;Name=Glyma.19G011300;ancestorIdentifier=Glyma19g01430.v1.1
Chr19,1099629,1100814,ID=Glyma.19G011400.Wm82.a2.v1;Name=Glyma.19G011400;ancestorIdentifier=Glyma19g01440.v1.1
Chr19,1102168,1105943,ID=Glyma.19G011500.Wm82.a2.v1;Name=Glyma.19G011500;ancestorIdentifier=Glyma19g01450.v1.1
Chr19,1111789,1116419,ID=Glyma.19G011600.Wm82.a2.v1;Name=Glyma.19G011600;ancestorIdentifier=Glyma19g01460.v1.1
Chr19,1123637,1130946,ID=Glyma.19G011700.Wm82.a2.v1;Name=Glyma.19G011700;ancestorIdentifier=Glyma19g01470.v1.1
Chr19,1134716,1143232,ID=Glyma.19G011800.Wm82.a2.v1;Name=Glyma.19G011800;ancestorIdentifier=Glyma19g01480.v1.1
Chr19,1148510,1149495,ID=Glyma.19G011900.Wm82.a2.v1;Name=Glyma.19G011900;ancestorIdentifier=Glyma19g01490.v1.1
Chr19,1152228,1154655,ID=Glyma.19G012000.Wm82.a2.v1;Name=Glyma.19G012000;ancestorIdentifier=Glyma19g01500.v1.1
Chr19,1155711,1161298,ID=Glyma.19G012100.Wm82.a2.v1;Name=Glyma.19G012100;ancestorIdentifier=Glyma19g01510.v1.1
Chr19,1163379,1164570,ID=Glyma.19G012200.Wm82.a2.v1;Name=Glyma.19G012200
Chr19,1165111,1173031,ID=Glyma.19G012300.Wm82.a2.v1;Name=Glyma.19G012300;ancestorIdentifier=Glyma19g01523.v1.1
Chr19,1191668,1194091,ID=Glyma.19G012400.Wm82.a2.v1;Name=Glyma.19G012400;ancestorIdentifier=Glyma19g01536.v1.1
Chr19,1196510,1201064,ID=Glyma.19G012500.Wm82.a2.v1;Name=Glyma.19G012500;ancestorIdentifier=Glyma19g01550.v1.1
Chr19,1198067,1198635,ID=Glyma.19G012600.Wm82.a2.v1;Name=Glyma.19G012600;ancestorIdentifier=Glyma19g01555.v1.1
Chr19,1216285,1219961,ID=Glyma.19G012700.Wm82.a2.v1;Name=Glyma.19G012700;ancestorIdentifier=Glyma19g01560.v1.1
Chr19,1222154,1227306,ID=Glyma.19G012800.Wm82.a2.v1;Name=Glyma.19G012800
Chr19,1228610,1232288,ID=Glyma.19G012900.Wm82.a2.v1;Name=Glyma.19G012900;ancestorIdentifier=Glyma19g01580.v1.1
Chr19,1245134,1247617,ID=Glyma.19G013000.Wm82.a2.v1;Name=Glyma.19G013000;ancestorIdentifier=Glyma19g01590.v1.1
Chr19,1252613,1253131,ID=Glyma.19G013100.Wm82.a2.v1;Name=Glyma.19G013100
Chr19,1255021,1262058,ID=Glyma.19G013200.Wm82.a2.v1;Name=Glyma.19G013200;ancestorIdentifier=Glyma19g01605.v1.1
Chr19,1266757,1267629,ID=Glyma.19G013300.Wm82.a2.v1;Name=Glyma.19G013300
Chr19,1267841,1269313,ID=Glyma.19G013400.Wm82.a2.v1;Name=Glyma.19G013400;ancestorIdentifier=Glyma19g01620.v1.1
Chr19,1275080,1277652,ID=Glyma.19G013500.Wm82.a2.v1;Name=Glyma.19G013500;ancestorIdentifier=Glyma19g01630.v1.1
Chr19,1281754,1282986,ID=Glyma.19G013600.Wm82.a2.v1;Name=Glyma.19G013600
Chr19,1290717,1293481,ID=Glyma.19G013700.Wm82.a2.v1;Name=Glyma.19G013700;ancestorIdentifier=Glyma19g01640.v1.1
Chr19,1293458,1297881,ID=Glyma.19G013800.Wm82.a2.v1;Name=Glyma.19G013800;ancestorIdentifier=Glyma19g01650.v1.1
Chr19,1308096,1308515,ID=Glyma.19G013900.Wm82.a2.v1;Name=Glyma.19G013900;ancestorIdentifier=Glyma19g01675.v1.1
Chr19,1316793,1324308,ID=Glyma.19G014000.Wm82.a2.v1;Name=Glyma.19G014000;ancestorIdentifier=Glyma19g01700.v1.1
Chr19,1325913,1333857,ID=Glyma.19G014100.Wm82.a2.v1;Name=Glyma.19G014100;ancestorIdentifier=Glyma19g01710.v1.1
Chr19,1345795,1347011,ID=Glyma.19G014200.Wm82.a2.v1;Name=Glyma.19G014200;ancestorIdentifier=Glyma19g01720.v1.1
Chr19,1350880,1351779,ID=Glyma.19G014300.Wm82.a2.v1;Name=Glyma.19G014300;ancestorIdentifier=Glyma19g01730.v1.1
Chr19,1364758,1365636,ID=Glyma.19G014400.Wm82.a2.v1;Name=Glyma.19G014400;ancestorIdentifier=Glyma19g01740.v1.1
Chr19,1379893,1381094,ID=Glyma.19G014500.Wm82.a2.v1;Name=Glyma.19G014500;ancestorIdentifier=Glyma19g01760.v1.1
Chr19,1396438,1399090,ID=Glyma.19G014600.Wm82.a2.v1;Name=Glyma.19G014600;ancestorIdentifier=Glyma19g01780.v1.1
Chr19,1401805,1404053,ID=Glyma.19G014700.Wm82.a2.v1;Name=Glyma.19G014700;ancestorIdentifier=Glyma19g01790.v1.1
Chr19,1422001,1424849,ID=Glyma.19G014800.Wm82.a2.v1;Name=Glyma.19G014800;ancestorIdentifier=Glyma19g01810.v1.1
Chr19,1432539,1433345,ID=Glyma.19G014900.Wm82.a2.v1;Name=Glyma.19G014900;ancestorIdentifier=Glyma19g01821.v1.1
Chr19,1451328,1454418,ID=Glyma.19G015000.Wm82.a2.v1;Name=Glyma.19G015000;ancestorIdentifier=Glyma19g01831.v1.1
Chr19,1461875,1462137,ID=Glyma.19G015100.Wm82.a2.v1;Name=Glyma.19G015100
Chr19,1463404,1465942,ID=Glyma.19G015200.Wm82.a2.v1;Name=Glyma.19G015200;ancestorIdentifier=Glyma19g01840.v1.1
Chr19,1500237,1503060,ID=Glyma.19G015300.Wm82.a2.v1;Name=Glyma.19G015300;ancestorIdentifier=Glyma19g01850.v1.1
Chr19,1519655,1522057,ID=Glyma.19G015400.Wm82.a2.v1;Name=Glyma.19G015400
Chr19,1532270,1534094,ID=Glyma.19G015500.Wm82.a2.v1;Name=Glyma.19G015500;ancestorIdentifier=Glyma19g01860.v1.1
Chr19,1536852,1539402,ID=Glyma.19G015600.Wm82.a2.v1;Name=Glyma.19G015600
Chr19,1539784,1540149,ID=Glyma.19G015700.Wm82.a2.v1;Name=Glyma.19G015700
Chr19,1543903,1549363,ID=Glyma.19G015800.Wm82.a2.v1;Name=Glyma.19G015800;ancestorIdentifier=Glyma19g01880.v1.1
Chr19,1570574,1577838,ID=Glyma.19G015900.Wm82.a2.v1;Name=Glyma.19G015900;ancestorIdentifier=Glyma19g01890.v1.1
Chr19,1585285,1589234,ID=Glyma.19G016000.Wm82.a2.v1;Name=Glyma.19G016000;ancestorIdentifier=Glyma19g01900.v1.1
Chr19,1592368,1594189,ID=Glyma.19G016100.Wm82.a2.v1;Name=Glyma.19G016100;ancestorIdentifier=Glyma19g01910.v1.1
Chr19,1607233,1609423,ID=Glyma.19G016200.Wm82.a2.v1;Name=Glyma.19G016200
Chr19,1611333,1621578,ID=Glyma.19G016300.Wm82.a2.v1;Name=Glyma.19G016300;ancestorIdentifier=Glyma19g01920.v1.1
Chr19,1631472,1639538,ID=Glyma.19G016400.Wm82.a2.v1;Name=Glyma.19G016400;ancestorIdentifier=Glyma19g01940.v1.1
Chr19,1682629,1684352,ID=Glyma.19G016500.Wm82.a2.v1;Name=Glyma.19G016500;ancestorIdentifier=Glyma19g01960.v1.1
Chr19,1691184,1698603,ID=Glyma.19G016600.Wm82.a2.v1;Name=Glyma.19G016600;ancestorIdentifier=Glyma19g01970.v1.1
Chr19,1728554,1736171,ID=Glyma.19G016700.Wm82.a2.v1;Name=Glyma.19G016700;ancestorIdentifier=Glyma19g01980.v1.1
Chr19,1745225,1751216,ID=Glyma.19G016800.Wm82.a2.v1;Name=Glyma.19G016800;ancestorIdentifier=Glyma19g01990.v1.1
Chr19,1750840,1750995,ID=Glyma.19G016900.Wm82.a2.v1;Name=Glyma.19G016900;ancestorIdentifier=Glyma19g02000.v1.1
Chr19,1759321,1760381,ID=Glyma.19G017000.Wm82.a2.v1;Name=Glyma.19G017000;ancestorIdentifier=Glyma19g02010.v1.1
Chr19,1773502,1780360,ID=Glyma.19G017100.Wm82.a2.v1;Name=Glyma.19G017100;ancestorIdentifier=Glyma19g02020.v1.1
Chr19,1785304,1799141,ID=Glyma.19G017200.Wm82.a2.v1;Name=Glyma.19G017200;ancestorIdentifier=Glyma19g02031.v1.1
Chr19,1814297,1816879,ID=Glyma.19G017300.Wm82.a2.v1;Name=Glyma.19G017300
Chr19,1819967,1821863,ID=Glyma.19G017400.Wm82.a2.v1;Name=Glyma.19G017400;ancestorIdentifier=Glyma19g02051.v1.1
Chr19,1827038,1830895,ID=Glyma.19G017500.Wm82.a2.v1;Name=Glyma.19G017500;ancestorIdentifier=Glyma19g02061.v1.1
Chr19,1832611,1834800,ID=Glyma.19G017600.Wm82.a2.v1;Name=Glyma.19G017600;ancestorIdentifier=Glyma19g02071.v1.1
Chr19,1838597,1843202,ID=Glyma.19G017700.Wm82.a2.v1;Name=Glyma.19G017700;ancestorIdentifier=Glyma19g02080.v1.1
Chr19,1844347,1845651,ID=Glyma.19G017800.Wm82.a2.v1;Name=Glyma.19G017800;ancestorIdentifier=Glyma19g02085.v1.1
Chr19,1848300,1850050,ID=Glyma.19G017900.Wm82.a2.v1;Name=Glyma.19G017900;ancestorIdentifier=Glyma19g02090.v1.1
Chr19,1852748,1854291,ID=Glyma.19G018000.Wm82.a2.v1;Name=Glyma.19G018000;ancestorIdentifier=Glyma19g02100.v1.1
Chr19,1861208,1866124,ID=Glyma.19G018100.Wm82.a2.v1;Name=Glyma.19G018100;ancestorIdentifier=Glyma19g02110.v1.1
Chr19,1875825,1876037,ID=Glyma.19G018200.Wm82.a2.v1;Name=Glyma.19G018200;ancestorIdentifier=Glyma19g02120.v1.1
Chr19,1910996,1912516,ID=Glyma.19G018300.Wm82.a2.v1;Name=Glyma.19G018300
Chr19,1919521,1921159,ID=Glyma.19G018400.Wm82.a2.v1;Name=Glyma.19G018400;ancestorIdentifier=Glyma19g02160.v1.1
Chr19,1921445,1922805,ID=Glyma.19G018500.Wm82.a2.v1;Name=Glyma.19G018500
Chr19,1925641,1927763,ID=Glyma.19G018600.Wm82.a2.v1;Name=Glyma.19G018600;ancestorIdentifier=Glyma19g02180.v1.1
Chr19,1930573,1932811,ID=Glyma.19G018700.Wm82.a2.v1;Name=Glyma.19G018700;ancestorIdentifier=Glyma19g02190.v1.1
Chr19,1974856,1977977,ID=Glyma.19G018800.Wm82.a2.v1;Name=Glyma.19G018800;ancestorIdentifier=Glyma19g02215.v1.1
Chr19,1989188,1992263,ID=Glyma.19G018900.Wm82.a2.v1;Name=Glyma.19G018900;ancestorIdentifier=Glyma19g02230.v1.1
Chr19,2003082,2010418,ID=Glyma.19G019000.Wm82.a2.v1;Name=Glyma.19G019000;ancestorIdentifier=Glyma19g02250.v1.1
Chr19,2014010,2036015,ID=Glyma.19G019100.Wm82.a2.v1;Name=Glyma.19G019100;ancestorIdentifier=Glyma19g02260.v1.1
Chr19,2051713,2060086,ID=Glyma.19G019200.Wm82.a2.v1;Name=Glyma.19G019200;ancestorIdentifier=Glyma19g02270.v1.1
Chr19,2061107,2066611,ID=Glyma.19G019300.Wm82.a2.v1;Name=Glyma.19G019300
Chr19,2066612,2071520,ID=Glyma.19G019400.Wm82.a2.v1;Name=Glyma.19G019400
Chr19,2081623,2084313,ID=Glyma.19G019500.Wm82.a2.v1;Name=Glyma.19G019500
Chr19,2088297,2091652,ID=Glyma.19G019600.Wm82.a2.v1;Name=Glyma.19G019600;ancestorIdentifier=Glyma19g02304.v1.1
Chr19,2096057,2097271,ID=Glyma.19G019700.Wm82.a2.v1;Name=Glyma.19G019700;ancestorIdentifier=Glyma19g02328.v1.1
Chr19,2100931,2104966,ID=Glyma.19G019800.Wm82.a2.v1;Name=Glyma.19G019800;ancestorIdentifier=Glyma19g02340.v1.1
Chr19,2123975,2129409,ID=Glyma.19G019900.Wm82.a2.v1;Name=Glyma.19G019900;ancestorIdentifier=Glyma19g02355.v1.1
