Chrom,Start,Stop,Gene
Chr12,456330,459115,ID=Glyma.12G006100.Wm82.a2.v1;Name=Glyma.12G006100;ancestorIdentifier=Glyma12g00870.v1.1
Chr12,462119,470910,ID=Glyma.12G006200.Wm82.a2.v1;Name=Glyma.12G006200;ancestorIdentifier=Glyma12g00880.v1.1
Chr12,484083,488522,ID=Glyma.12G006300.Wm82.a2.v1;Name=Glyma.12G006300;ancestorIdentifier=Glyma12g00890.v1.1
Chr12,489204,493385,ID=Glyma.12G006400.Wm82.a2.v1;Name=Glyma.12G006400;ancestorIdentifier=Glyma12g00901.v1.1
Chr12,495181,497619,ID=Glyma.12G006500.Wm82.a2.v1;Name=Glyma.12G006500;ancestorIdentifier=Glyma12g00910.v1.1
Chr12,498174,500564,ID=Glyma.12G006600.Wm82.a2.v1;Name=Glyma.12G006600;ancestorIdentifier=Glyma12g00920.v1.1
Chr12,500417,508135,ID=Glyma.12G006700.Wm82.a2.v1;Name=Glyma.12G006700;ancestorIdentifier=Glyma12g00930.v1.1
Chr12,508878,511003,ID=Glyma.12G006800.Wm82.a2.v1;Name=Glyma.12G006800;ancestorIdentifier=Glyma12g00940.v1.1
Chr12,517991,522104,ID=Glyma.12G006900.Wm82.a2.v1;Name=Glyma.12G006900;ancestorIdentifier=Glyma12g00951.v1.1
Chr12,526362,529626,ID=Glyma.12G007000.Wm82.a2.v1;Name=Glyma.12G007000;ancestorIdentifier=Glyma12g00960.v1.1
Chr12,532061,532642,ID=Glyma.12G007100.Wm82.a2.v1;Name=Glyma.12G007100
Chr12,538133,538923,ID=Glyma.12G007200.Wm82.a2.v1;Name=Glyma.12G007200;ancestorIdentifier=Glyma12g00971.v1.1
Chr12,541637,545056,ID=Glyma.12G007300.Wm82.a2.v1;Name=Glyma.12G007300;ancestorIdentifier=Glyma12g00980.v1.1
Chr12,547484,548356,ID=Glyma.12G007400.Wm82.a2.v1;Name=Glyma.12G007400;ancestorIdentifier=Glyma12g00991.v1.1
Chr12,553730,557753,ID=Glyma.12G007500.Wm82.a2.v1;Name=Glyma.12G007500;ancestorIdentifier=Glyma12g01000.v1.1
Chr12,558491,562404,ID=Glyma.12G007600.Wm82.a2.v1;Name=Glyma.12G007600;ancestorIdentifier=Glyma12g01010.v1.1
Chr12,563263,567108,ID=Glyma.12G007700.Wm82.a2.v1;Name=Glyma.12G007700;ancestorIdentifier=Glyma12g01020.v1.1
Chr12,572469,583974,ID=Glyma.12G007800.Wm82.a2.v1;Name=Glyma.12G007800;ancestorIdentifier=Glyma12g01030.v1.1
Chr12,585932,593117,ID=Glyma.12G007900.Wm82.a2.v1;Name=Glyma.12G007900;ancestorIdentifier=Glyma12g01040.v1.1
Chr12,592967,596657,ID=Glyma.12G008000.Wm82.a2.v1;Name=Glyma.12G008000;ancestorIdentifier=Glyma12g01050.v1.1
Chr12,597049,599760,ID=Glyma.12G008100.Wm82.a2.v1;Name=Glyma.12G008100;ancestorIdentifier=Glyma12g01060.v1.1
Chr12,602104,612696,ID=Glyma.12G008200.Wm82.a2.v1;Name=Glyma.12G008200;ancestorIdentifier=Glyma12g01070.v1.1
Chr12,613939,617457,ID=Glyma.12G008300.Wm82.a2.v1;Name=Glyma.12G008300;ancestorIdentifier=Glyma12g01080.v1.1
Chr12,618561,619446,ID=Glyma.12G008400.Wm82.a2.v1;Name=Glyma.12G008400;ancestorIdentifier=Glyma12g01090.v1.1
Chr12,624620,629907,ID=Glyma.12G008500.Wm82.a2.v1;Name=Glyma.12G008500;ancestorIdentifier=Glyma12g01100.v1.1
Chr12,633469,635129,ID=Glyma.12G008600.Wm82.a2.v1;Name=Glyma.12G008600;ancestorIdentifier=Glyma12g01110.v1.1
Chr12,640807,649209,ID=Glyma.12G008700.Wm82.a2.v1;Name=Glyma.12G008700;ancestorIdentifier=Glyma12g01130.v1.1
Chr12,653597,657728,ID=Glyma.12G008800.Wm82.a2.v1;Name=Glyma.12G008800
Chr12,654008,654187,ID=Glyma.12G008900.Wm82.a2.v1;Name=Glyma.12G008900;ancestorIdentifier=Glyma12g01140.v1.1
Chr12,660978,661428,ID=Glyma.12G009000.Wm82.a2.v1;Name=Glyma.12G009000
Chr12,663982,667962,ID=Glyma.12G009100.Wm82.a2.v1;Name=Glyma.12G009100;ancestorIdentifier=Glyma12g01150.v1.1
Chr12,668626,674404,ID=Glyma.12G009200.Wm82.a2.v1;Name=Glyma.12G009200;ancestorIdentifier=Glyma12g01160.v1.1
Chr12,675878,679976,ID=Glyma.12G009300.Wm82.a2.v1;Name=Glyma.12G009300;ancestorIdentifier=Glyma12g01170.v1.1
Chr12,682744,686707,ID=Glyma.12G009400.Wm82.a2.v1;Name=Glyma.12G009400;ancestorIdentifier=Glyma12g01180.v1.1
Chr12,687271,692146,ID=Glyma.12G009500.Wm82.a2.v1;Name=Glyma.12G009500;ancestorIdentifier=Glyma12g01200.v1.1
Chr12,694413,698670,ID=Glyma.12G009600.Wm82.a2.v1;Name=Glyma.12G009600;ancestorIdentifier=Glyma12g01210.v1.1
Chr12,701326,705230,ID=Glyma.12G009700.Wm82.a2.v1;Name=Glyma.12G009700;ancestorIdentifier=Glyma12g01221.v1.1
Chr12,706121,707858,ID=Glyma.12G009800.Wm82.a2.v1;Name=Glyma.12G009800;ancestorIdentifier=Glyma12g01230.v1.1
Chr12,708943,710107,ID=Glyma.12G009900.Wm82.a2.v1;Name=Glyma.12G009900;ancestorIdentifier=Glyma12g01240.v1.1
Chr12,712288,717264,ID=Glyma.12G010000.Wm82.a2.v1;Name=Glyma.12G010000;ancestorIdentifier=Glyma12g01250.v1.1
Chr12,718029,722960,ID=Glyma.12G010100.Wm82.a2.v1;Name=Glyma.12G010100;ancestorIdentifier=Glyma12g01260.v1.1
Chr12,726877,729638,ID=Glyma.12G010200.Wm82.a2.v1;Name=Glyma.12G010200;ancestorIdentifier=Glyma12g01270.v1.1
Chr12,737377,747849,ID=Glyma.12G010300.Wm82.a2.v1;Name=Glyma.12G010300;ancestorIdentifier=Glyma12g01291.v1.1
Chr12,749186,752923,ID=Glyma.12G010400.Wm82.a2.v1;Name=Glyma.12G010400
Chr12,760419,762648,ID=Glyma.12G010500.Wm82.a2.v1;Name=Glyma.12G010500;ancestorIdentifier=Glyma12g01310.v1.1
Chr12,769722,772910,ID=Glyma.12G010600.Wm82.a2.v1;Name=Glyma.12G010600;ancestorIdentifier=Glyma12g01320.v1.1
Chr12,774547,776982,ID=Glyma.12G010700.Wm82.a2.v1;Name=Glyma.12G010700;ancestorIdentifier=Glyma12g01330.v1.1
Chr12,789484,794252,ID=Glyma.12G010800.Wm82.a2.v1;Name=Glyma.12G010800;ancestorIdentifier=Glyma12g01340.v1.1
Chr12,802914,808728,ID=Glyma.12G010900.Wm82.a2.v1;Name=Glyma.12G010900;ancestorIdentifier=Glyma12g01350.v1.1
Chr12,812530,816246,ID=Glyma.12G011000.Wm82.a2.v1;Name=Glyma.12G011000;ancestorIdentifier=Glyma12g01360.v1.1
Chr12,819389,819598,ID=Glyma.12G011100.Wm82.a2.v1;Name=Glyma.12G011100
Chr12,822453,826257,ID=Glyma.12G011200.Wm82.a2.v1;Name=Glyma.12G011200;ancestorIdentifier=Glyma12g01380.v1.1
Chr12,829956,830389,ID=Glyma.12G011300.Wm82.a2.v1;Name=Glyma.12G011300;ancestorIdentifier=Glyma12g01385.v1.1
Chr12,831481,834416,ID=Glyma.12G011400.Wm82.a2.v1;Name=Glyma.12G011400;ancestorIdentifier=Glyma12g01390.v1.1
Chr12,833322,836973,ID=Glyma.12G011500.Wm82.a2.v1;Name=Glyma.12G011500
Chr12,847958,851575,ID=Glyma.12G011600.Wm82.a2.v1;Name=Glyma.12G011600;ancestorIdentifier=Glyma12g01410.v1.1
Chr12,853112,856650,ID=Glyma.12G011700.Wm82.a2.v1;Name=Glyma.12G011700;ancestorIdentifier=Glyma12g01420.v1.1
Chr12,857542,865232,ID=Glyma.12G011800.Wm82.a2.v1;Name=Glyma.12G011800;ancestorIdentifier=Glyma12g01430.v1.1
Chr12,870008,870980,ID=Glyma.12G011900.Wm82.a2.v1;Name=Glyma.12G011900
Chr12,873907,886343,ID=Glyma.12G012000.Wm82.a2.v1;Name=Glyma.12G012000;ancestorIdentifier=Glyma12g01450.v1.1
Chr12,890075,891356,ID=Glyma.12G012100.Wm82.a2.v1;Name=Glyma.12G012100;ancestorIdentifier=Glyma12g01470.v1.1
Chr12,895961,899249,ID=Glyma.12G012200.Wm82.a2.v1;Name=Glyma.12G012200;ancestorIdentifier=Glyma12g01480.v1.1
Chr12,900156,901119,ID=Glyma.12G012300.Wm82.a2.v1;Name=Glyma.12G012300;ancestorIdentifier=Glyma12g01490.v1.1
Chr12,904135,909947,ID=Glyma.12G012400.Wm82.a2.v1;Name=Glyma.12G012400;ancestorIdentifier=Glyma12g01500.v1.1
Chr12,915303,917557,ID=Glyma.12G012500.Wm82.a2.v1;Name=Glyma.12G012500;ancestorIdentifier=Glyma12g01510.v1.1
Chr12,918419,919047,ID=Glyma.12G012600.Wm82.a2.v1;Name=Glyma.12G012600;ancestorIdentifier=Glyma12g01520.v1.1
Chr12,920004,923697,ID=Glyma.12G012700.Wm82.a2.v1;Name=Glyma.12G012700;ancestorIdentifier=Glyma12g01530.v1.1
Chr12,925017,925703,ID=Glyma.12G012800.Wm82.a2.v1;Name=Glyma.12G012800;ancestorIdentifier=Glyma12g01540.v1.1
Chr12,928448,932347,ID=Glyma.12G012900.Wm82.a2.v1;Name=Glyma.12G012900;ancestorIdentifier=Glyma12g01550.v1.1
Chr12,934229,940832,ID=Glyma.12G013000.Wm82.a2.v1;Name=Glyma.12G013000;ancestorIdentifier=Glyma12g01570.v1.1
Chr12,946483,947858,ID=Glyma.12G013100.Wm82.a2.v1;Name=Glyma.12G013100;ancestorIdentifier=Glyma12g01580.v1.1
Chr12,955725,959879,ID=Glyma.12G013200.Wm82.a2.v1;Name=Glyma.12G013200;ancestorIdentifier=Glyma12g01590.v1.1
Chr12,964404,969175,ID=Glyma.12G013300.Wm82.a2.v1;Name=Glyma.12G013300;ancestorIdentifier=Glyma12g01600.v1.1
Chr12,970258,974669,ID=Glyma.12G013400.Wm82.a2.v1;Name=Glyma.12G013400;ancestorIdentifier=Glyma12g01610.v1.1
Chr12,976612,977910,ID=Glyma.12G013500.Wm82.a2.v1;Name=Glyma.12G013500;ancestorIdentifier=Glyma12g01620.v1.1
Chr12,980833,989353,ID=Glyma.12G013600.Wm82.a2.v1;Name=Glyma.12G013600;ancestorIdentifier=Glyma12g01630.v1.1
Chr12,996838,998367,ID=Glyma.12G013700.Wm82.a2.v1;Name=Glyma.12G013700;ancestorIdentifier=Glyma12g01640.v1.1
Chr12,999082,1002268,ID=Glyma.12G013800.Wm82.a2.v1;Name=Glyma.12G013800;ancestorIdentifier=Glyma12g01650.v1.1
Chr12,1005754,1007345,ID=Glyma.12G013900.Wm82.a2.v1;Name=Glyma.12G013900;ancestorIdentifier=Glyma12g01655.v1.1
Chr12,1010585,1015652,ID=Glyma.12G014000.Wm82.a2.v1;Name=Glyma.12G014000;ancestorIdentifier=Glyma12g01660.v1.1
Chr12,1018924,1022357,ID=Glyma.12G014100.Wm82.a2.v1;Name=Glyma.12G014100;ancestorIdentifier=Glyma12g01670.v1.1
Chr12,1025584,1029095,ID=Glyma.12G014200.Wm82.a2.v1;Name=Glyma.12G014200;ancestorIdentifier=Glyma12g01680.v1.1
Chr12,1033151,1037054,ID=Glyma.12G014300.Wm82.a2.v1;Name=Glyma.12G014300;ancestorIdentifier=Glyma12g01690.v1.1
Chr12,1039859,1041301,ID=Glyma.12G014400.Wm82.a2.v1;Name=Glyma.12G014400;ancestorIdentifier=Glyma12g01700.v1.1
Chr12,1042638,1045495,ID=Glyma.12G014500.Wm82.a2.v1;Name=Glyma.12G014500;ancestorIdentifier=Glyma12g01710.v1.1
Chr12,1045864,1059246,ID=Glyma.12G014600.Wm82.a2.v1;Name=Glyma.12G014600;ancestorIdentifier=Glyma12g01720.v1.1
Chr12,1066217,1070263,ID=Glyma.12G014700.Wm82.a2.v1;Name=Glyma.12G014700;ancestorIdentifier=Glyma12g01730.v1.1
Chr12,1071368,1079413,ID=Glyma.12G014800.Wm82.a2.v1;Name=Glyma.12G014800;ancestorIdentifier=Glyma12g01740.v1.1
Chr12,1080511,1088935,ID=Glyma.12G014900.Wm82.a2.v1;Name=Glyma.12G014900;ancestorIdentifier=Glyma12g01750.v1.1
Chr12,1090328,1090698,ID=Glyma.12G015000.Wm82.a2.v1;Name=Glyma.12G015000;ancestorIdentifier=Glyma12g01760.v1.1
Chr12,1092653,1096887,ID=Glyma.12G015100.Wm82.a2.v1;Name=Glyma.12G015100;ancestorIdentifier=Glyma12g01770.v1.1
Chr12,1097666,1098792,ID=Glyma.12G015200.Wm82.a2.v1;Name=Glyma.12G015200
Chr12,1100879,1104057,ID=Glyma.12G015300.Wm82.a2.v1;Name=Glyma.12G015300;ancestorIdentifier=Glyma12g01780.v1.1
Chr12,1105883,1108270,ID=Glyma.12G015400.Wm82.a2.v1;Name=Glyma.12G015400;ancestorIdentifier=Glyma12g01790.v1.1
Chr12,1112166,1114351,ID=Glyma.12G015500.Wm82.a2.v1;Name=Glyma.12G015500;ancestorIdentifier=Glyma12g01801.v1.1
Chr12,1117363,1121163,ID=Glyma.12G015600.Wm82.a2.v1;Name=Glyma.12G015600;ancestorIdentifier=Glyma12g01810.v1.1
Chr12,1122541,1123618,ID=Glyma.12G015700.Wm82.a2.v1;Name=Glyma.12G015700;ancestorIdentifier=Glyma12g01820.v1.1
Chr12,1126280,1132370,ID=Glyma.12G015800.Wm82.a2.v1;Name=Glyma.12G015800;ancestorIdentifier=Glyma12g01835.v1.1
Chr12,1136900,1140971,ID=Glyma.12G015900.Wm82.a2.v1;Name=Glyma.12G015900;ancestorIdentifier=Glyma12g01850.v1.1
Chr12,1142873,1143676,ID=Glyma.12G016000.Wm82.a2.v1;Name=Glyma.12G016000;ancestorIdentifier=Glyma12g01860.v1.1
Chr12,1144398,1148496,ID=Glyma.12G016100.Wm82.a2.v1;Name=Glyma.12G016100;ancestorIdentifier=Glyma12g01880.v1.1
Chr12,1144638,1144811,ID=Glyma.12G016200.Wm82.a2.v1;Name=Glyma.12G016200;ancestorIdentifier=Glyma12g01870.v1.1
Chr12,1153697,1156286,ID=Glyma.12G016300.Wm82.a2.v1;Name=Glyma.12G016300;ancestorIdentifier=Glyma12g01890.v1.1
Chr12,1162423,1168465,ID=Glyma.12G016400.Wm82.a2.v1;Name=Glyma.12G016400;ancestorIdentifier=Glyma12g01905.v1.1
Chr12,1169676,1172906,ID=Glyma.12G016500.Wm82.a2.v1;Name=Glyma.12G016500;ancestorIdentifier=Glyma12g01920.v1.1
Chr12,1175266,1179099,ID=Glyma.12G016600.Wm82.a2.v1;Name=Glyma.12G016600;ancestorIdentifier=Glyma12g01930.v1.1
Chr12,1184026,1187721,ID=Glyma.12G016700.Wm82.a2.v1;Name=Glyma.12G016700;ancestorIdentifier=Glyma12g01936.v1.1
Chr12,1184312,1184901,ID=Glyma.12G016800.Wm82.a2.v1;Name=Glyma.12G016800;ancestorIdentifier=Glyma12g01943.v1.1
Chr12,1193194,1197337,ID=Glyma.12G016900.Wm82.a2.v1;Name=Glyma.12G016900;ancestorIdentifier=Glyma12g01950.v1.1
Chr12,1199781,1201553,ID=Glyma.12G017000.Wm82.a2.v1;Name=Glyma.12G017000;ancestorIdentifier=Glyma12g01960.v1.1
Chr12,1206937,1208270,ID=Glyma.12G017100.Wm82.a2.v1;Name=Glyma.12G017100;ancestorIdentifier=Glyma12g01970.v1.1
Chr12,1212436,1217153,ID=Glyma.12G017200.Wm82.a2.v1;Name=Glyma.12G017200;ancestorIdentifier=Glyma12g01980.v1.1
Chr12,1217529,1220237,ID=Glyma.12G017300.Wm82.a2.v1;Name=Glyma.12G017300;ancestorIdentifier=Glyma12g01990.v1.1
Chr12,1223060,1225494,ID=Glyma.12G017400.Wm82.a2.v1;Name=Glyma.12G017400;ancestorIdentifier=Glyma12g02000.v1.1
Chr12,1226333,1230884,ID=Glyma.12G017500.Wm82.a2.v1;Name=Glyma.12G017500;ancestorIdentifier=Glyma12g02010.v1.1
Chr12,1232608,1237585,ID=Glyma.12G017600.Wm82.a2.v1;Name=Glyma.12G017600;ancestorIdentifier=Glyma12g02015.v1.1
Chr12,1240464,1244675,ID=Glyma.12G017700.Wm82.a2.v1;Name=Glyma.12G017700;ancestorIdentifier=Glyma12g02020.v1.1
Chr12,1245635,1248558,ID=Glyma.12G017800.Wm82.a2.v1;Name=Glyma.12G017800
Chr12,1249545,1251231,ID=Glyma.12G017900.Wm82.a2.v1;Name=Glyma.12G017900;ancestorIdentifier=Glyma12g02040.v1.1
Chr12,1252709,1256330,ID=Glyma.12G018000.Wm82.a2.v1;Name=Glyma.12G018000;ancestorIdentifier=Glyma12g02050.v1.1
Chr12,1265071,1267116,ID=Glyma.12G018100.Wm82.a2.v1;Name=Glyma.12G018100;ancestorIdentifier=Glyma12g02060.v1.1
Chr12,1271081,1279796,ID=Glyma.12G018200.Wm82.a2.v1;Name=Glyma.12G018200;ancestorIdentifier=Glyma12g02070.v1.1
Chr12,1285063,1289733,ID=Glyma.12G018300.Wm82.a2.v1;Name=Glyma.12G018300
Chr12,1291197,1296954,ID=Glyma.12G018400.Wm82.a2.v1;Name=Glyma.12G018400;ancestorIdentifier=Glyma12g02076.v1.1
Chr12,1299362,1310599,ID=Glyma.12G018500.Wm82.a2.v1;Name=Glyma.12G018500;ancestorIdentifier=Glyma12g02090.v1.1
Chr12,1312778,1316534,ID=Glyma.12G018600.Wm82.a2.v1;Name=Glyma.12G018600;ancestorIdentifier=Glyma12g02110.v1.1
Chr12,1317977,1320239,ID=Glyma.12G018700.Wm82.a2.v1;Name=Glyma.12G018700;ancestorIdentifier=Glyma12g02120.v1.1
Chr12,1321415,1326705,ID=Glyma.12G018800.Wm82.a2.v1;Name=Glyma.12G018800;ancestorIdentifier=Glyma12g02130.v1.1
Chr12,1327640,1331464,ID=Glyma.12G018900.Wm82.a2.v1;Name=Glyma.12G018900;ancestorIdentifier=Glyma12g02140.v1.1
Chr12,1334390,1338586,ID=Glyma.12G019000.Wm82.a2.v1;Name=Glyma.12G019000;ancestorIdentifier=Glyma12g02150.v1.1
Chr12,1342489,1347135,ID=Glyma.12G019100.Wm82.a2.v1;Name=Glyma.12G019100;ancestorIdentifier=Glyma12g02160.v1.1
Chr12,1348453,1351533,ID=Glyma.12G019200.Wm82.a2.v1;Name=Glyma.12G019200;ancestorIdentifier=Glyma12g02170.v1.1
Chr12,1354109,1356766,ID=Glyma.12G019300.Wm82.a2.v1;Name=Glyma.12G019300;ancestorIdentifier=Glyma12g02180.v1.1
Chr12,1358460,1363523,ID=Glyma.12G019400.Wm82.a2.v1;Name=Glyma.12G019400;ancestorIdentifier=Glyma12g02200.v1.1
Chr12,1373656,1376966,ID=Glyma.12G019500.Wm82.a2.v1;Name=Glyma.12G019500;ancestorIdentifier=Glyma12g02210.v1.1
Chr12,1377746,1380410,ID=Glyma.12G019600.Wm82.a2.v1;Name=Glyma.12G019600;ancestorIdentifier=Glyma12g02220.v1.1
Chr12,1380962,1385806,ID=Glyma.12G019700.Wm82.a2.v1;Name=Glyma.12G019700;ancestorIdentifier=Glyma12g02230.v1.1
